Transcript Id,Gene Id,name,miTG score
ENST00000266085,ENSG00000100234 ,TIMP3,0.950471568
ENST00000354574,ENSG00000139436 ,GIT2,0.950005222
ENST00000378609,ENSG00000078369 ,GNB1,0.949159327
ENST00000295822,ENSG00000163577 ,EIF5A2,0.948416515
ENST00000370112,ENSG00000162695 ,SLC30A7,0.948337634
ENST00000193391,ENSG00000081148 ,IMPG2,0.948306145
ENST00000438723,ENSG00000136828 ,RALGPS1,0.947621175
ENST00000367397,ENSG00000134376 ,CRB1,0.947020208
ENST00000370598,ENSG00000135298 ,BAI3,0.947015996
ENST00000370152,ENSG00000156875 ,HIAT1,0.946972589
ENST00000444376,ENSG00000153187 ,HNRNPU,0.946960114
ENST00000271915,ENSG00000143603 ,KCNN3,0.946480353
ENST00000380060,ENSG00000188158 ,NHS,0.946163771
ENST00000609686,ENSG00000273079 ,GRIN2B,0.946119624
ENST00000415149,ENSG00000114439 ,BBX,0.945799227
ENST00000220597,ENSG00000076641 ,PAG1,0.945657706
ENST00000271732,ENSG00000143457 ,GOLPH3L,0.945604814
ENST00000458385,ENSG00000164323 ,KIAA1430,0.945561709
ENST00000336926,ENSG00000127946 ,HIP1,0.945136744
ENST00000370185,ENSG00000117600 ,LPPR4,0.943403092
ENST00000287322,ENSG00000156735 ,BAG4,0.943166055
ENST00000333274,ENSG00000184349 ,EFNA5,0.942618393
ENST00000356770,ENSG00000163939 ,PBRM1,0.942250767
ENST00000558084,ENSG00000055609 ,KMT2C,0.94154857
ENST00000324333,ENSG00000107249 ,GLIS3,0.941483009
ENST00000424789,ENSG00000170921 ,TANC2,0.941476745
ENST00000389677,ENSG00000146267 ,FAXC,0.941130527
ENST00000262225,ENSG00000086598 ,TMED2,0.939399085
ENST00000279545,ENSG00000150045 ,KLRF1,0.939221531
ENST00000328252,ENSG00000182752 ,PAPPA,0.938105529
ENST00000261381,ENSG00000103489 ,XYLT1,0.937622372
ENST00000480058,ENSG00000112739 ,PRPF4B,0.937487011
ENST00000326282,ENSG00000176401 ,EID2B,0.937464377
ENST00000260408,ENSG00000137845 ,ADAM10,0.937355578
ENST00000335877,ENSG00000125818 ,PSMF1,0.936414836
ENST00000299424,ENSG00000166337 ,TAF10,0.935210804
ENST00000370708,ENSG00000112200 ,ZNF451,0.934974275
ENST00000336505,ENSG00000173611 ,SCAI,0.934501497
ENST00000332070,ENSG00000156531 ,PHF6,0.934396742
ENST00000375120,ENSG00000169914 ,OTUD3,0.93386063
ENST00000452722,ENSG00000182985 ,CADM1,0.932915706
ENST00000369183,ENSG00000165669 ,FAM204A,0.931486395
ENST00000378191,ENSG00000196581 ,AJAP1,0.930700238
ENST00000373097,ENSG00000102290 ,PCDH11X,0.93067181
ENST00000264167,ENSG00000018510 ,AGPS,0.93063765
ENST00000367590,ENSG00000143324 ,XPR1,0.930280528
ENST00000336824,ENSG00000075420 ,FNDC3B,0.929909933
ENST00000367941,ENSG00000079950 ,STX7,0.929879092
ENST00000464356,ENSG00000116604 ,MEF2D,0.929301263
ENST00000530401,ENSG00000110429 ,FBXO3,0.929299597
ENST00000397992,ENSG00000140836 ,ZFHX3,0.928963603
ENST00000376052,ENSG00000134900 ,TPP2,0.92884599
ENST00000497671,ENSG00000151923 ,TIAL1,0.928757362
ENST00000376896,ENSG00000198963 ,RORB,0.928253272
ENST00000373034,ENSG00000165194 ,PCDH19,0.928207572
ENST00000375856,ENSG00000185950 ,IRS2,0.928071358
ENST00000309241,ENSG00000155846 ,PPARGC1B,0.927540522
ENST00000321521,ENSG00000145725 ,PPIP5K2,0.926916609
ENST00000373825,ENSG00000096063 ,SRPK1,0.926884873
ENST00000396667,ENSG00000106460 ,TMEM106B,0.926599909
ENST00000494481,ENSG00000114405 ,C3orf14,0.925686132
ENST00000369248,ENSG00000151553 ,FAM160B1,0.925597763
ENST00000258349,ENSG00000135870 ,RC3H1,0.925241917
ENST00000260403,ENSG00000137842 ,TMEM62,0.925230662
ENST00000333129,ENSG00000182263 ,FIGN,0.925082858
ENST00000531224,ENSG00000029363 ,BCLAF1,0.924849067
ENST00000439924,ENSG00000182149 ,IST1,0.924762453
ENST00000324817,ENSG00000180182 ,MED14,0.924327187
ENST00000443029,ENSG00000206562 ,METTL6,0.9239687
ENST00000535237,ENSG00000047932 ,GOPC,0.923367128
ENST00000381779,ENSG00000179542 ,SLITRK4,0.923303656
ENST00000325814,ENSG00000179294 ,C17orf96,0.922928143
ENST00000420826,ENSG00000188612 ,SUMO2,0.922915512
ENST00000349213,ENSG00000054267 ,ARID4B,0.922713906
ENST00000442101,ENSG00000120690 ,ELF1,0.922209676
ENST00000296328,ENSG00000163960 ,UBXN7,0.921815271
ENST00000341394,ENSG00000135387 ,CAPRIN1,0.921526997
ENST00000392067,ENSG00000020577 ,SAMD4A,0.921169738
ENST00000401827,ENSG00000205268 ,PDE7A,0.920839431
ENST00000216416,ENSG00000100528 ,CNIH1,0.920720328
ENST00000551118,ENSG00000138346 ,DNA2,0.920514853
ENST00000373985,ENSG00000185532 ,PRKG1,0.920126697
ENST00000266508,ENSG00000139154 ,AEBP2,0.919630514
ENST00000479198,ENSG00000163630 ,SYNPR,0.919495922
ENST00000262198,ENSG00000101544 ,ADNP2,0.919479517
ENST00000374941,ENSG00000083750 ,RRAGB,0.919451109
ENST00000425534,ENSG00000163412 ,EIF4E3,0.918155019
ENST00000370396,ENSG00000171100 ,MTM1,0.91791726
ENST00000464622,ENSG00000146350 ,TBC1D32,0.917658905
ENST00000409968,ENSG00000144229 ,THSD7B,0.917409809
ENST00000375370,ENSG00000198176 ,TFDP1,0.917386758
ENST00000370994,ENSG00000142864 ,SERBP1,0.91719987
ENST00000262803,ENSG00000005007 ,UPF1,0.916110964
ENST00000407627,ENSG00000066044 ,ELAVL1,0.916081184
ENST00000377474,ENSG00000178695 ,KCTD12,0.915671016
ENST00000361972,ENSG00000198879 ,SFMBT2,0.915664385
ENST00000266671,ENSG00000139289 ,PHLDA1,0.915388305
ENST00000381271,ENSG00000087448 ,KLHL42,0.914268364
ENST00000397195,ENSG00000007168 ,PAFAH1B1,0.913368577
ENST00000395715,ENSG00000104447 ,TRPS1,0.913012744
ENST00000406875,ENSG00000064393 ,HIPK2,0.91265238
ENST00000374875,ENSG00000099250 ,NRP1,0.912077963
ENST00000261798,ENSG00000113712 ,CSNK1A1,0.911922994
ENST00000259963,ENSG00000137414 ,FAM8A1,0.911669301
ENST00000495526,ENSG00000084072 ,PPIE,0.911653682
ENST00000355327,ENSG00000187720 ,THSD4,0.911637557
ENST00000367895,ENSG00000112319 ,EYA4,0.911355216
ENST00000263918,ENSG00000115808 ,STRN,0.911022196
ENST00000338700,ENSG00000109654 ,TRIM2,0.910979943
ENST00000436010,ENSG00000169855 ,ROBO1,0.910706818
ENST00000260327,ENSG00000137770 ,CTDSPL2,0.910511185
ENST00000395761,ENSG00000163739 ,CXCL1,0.910287905
ENST00000472441,ENSG00000169908 ,TM4SF1,0.909635542
ENST00000502732,ENSG00000143322 ,ABL2,0.90939721
ENST00000334256,ENSG00000186432 ,KPNA4,0.909241821
ENST00000380542,ENSG00000205531 ,NAP1L4,0.908261301
ENST00000398631,ENSG00000251664 ,PCDHA12,0.907504781
ENST00000329008,ENSG00000183166 ,CALN1,0.906818273
ENST00000296411,ENSG00000164024 ,METAP1,0.906091743
ENST00000340353,ENSG00000166575 ,TMEM135,0.905951539
ENST00000375751,ENSG00000165025 ,SYK,0.905242952
ENST00000512294,ENSG00000248801 ,RP11-664D7.4,0.90524262
ENST00000360264,ENSG00000257923 ,CUX1,0.90495499
ENST00000609713,ENSG00000157542 ,KCNJ6,0.904300908
ENST00000533486,ENSG00000137502 ,RAB30,0.903786268
ENST00000425103,ENSG00000170871 ,KIAA0232,0.903604833
ENST00000357721,ENSG00000139160 ,METTL20,0.903196726
ENST00000471770,ENSG00000128609 ,NDUFA5,0.903187805
ENST00000325455,ENSG00000082175 ,PGR,0.902754815
ENST00000342320,ENSG00000168214 ,RBPJ,0.902747979
ENST00000332142,ENSG00000184611 ,KCNH7,0.902738976
ENST00000280612,ENSG00000151012 ,SLC7A11,0.902561875
ENST00000456331,ENSG00000158528 ,PPP1R9A,0.90161577
ENST00000373493,ENSG00000162521 ,RBBP4,0.901303616
ENST00000529310,ENSG00000081842 ,PCDHA6,0.901231872
ENST00000307360,ENSG00000250120 ,PCDHA10,0.90120233
ENST00000216513,ENSG00000100625 ,SIX4,0.901187025
ENST00000525929,ENSG00000204963 ,PCDHA7,0.901137656
ENST00000253807,ENSG00000248383 ,PCDHAC1,0.900949269
ENST00000531613,ENSG00000204962 ,PCDHA8,0.900734226
ENST00000398640,ENSG00000249158 ,PCDHA11,0.900661011
ENST00000380985,ENSG00000123213 ,NLN,0.900621713
ENST00000530339,ENSG00000204967 ,PCDHA4,0.900602236
ENST00000231461,ENSG00000113532 ,ST8SIA4,0.900534581
ENST00000289272,ENSG00000239389 ,PCDHA13,0.900257982
ENST00000342183,ENSG00000179915 ,NRXN1,0.900212603
ENST00000504120,ENSG00000204970 ,PCDHA1,0.90011647
ENST00000289269,ENSG00000243232 ,PCDHAC2,0.900074861
ENST00000310803,ENSG00000172575 ,RASGRP1,0.899921186
ENST00000522353,ENSG00000255408 ,PCDHA3,0.899868731
ENST00000526136,ENSG00000204969 ,PCDHA2,0.899857148
ENST00000542843,ENSG00000187268 ,FAM9C,0.899844094
ENST00000529859,ENSG00000204965 ,PCDHA5,0.899818719
ENST00000609104,ENSG00000148429 ,USP6NL,0.899745926
ENST00000357464,ENSG00000121274 ,PAPD5,0.899650709
ENST00000209884,ENSG00000076321 ,KLHL20,0.899499025
ENST00000354667,ENSG00000122566 ,HNRNPA2B1,0.899214969
ENST00000400457,ENSG00000099715 ,PCDH11Y,0.898665845
ENST00000262291,ENSG00000062716 ,VMP1,0.898620957
ENST00000324198,ENSG00000100077 ,ADRBK2,0.898243177
ENST00000417640,ENSG00000123119 ,NECAB1,0.897956898
ENST00000448464,ENSG00000164938 ,TP53INP1,0.89787225
ENST00000258111,ENSG00000135643 ,KCNMB4,0.897315638
ENST00000395891,ENSG00000002746 ,HECW1,0.897016762
ENST00000524135,ENSG00000185728 ,YTHDF3,0.896161359
ENST00000276590,ENSG00000147592 ,LACTB2,0.895849661
ENST00000358691,ENSG00000198265 ,HELZ,0.895707635
ENST00000358465,ENSG00000197323 ,TRIM33,0.895039772
ENST00000357121,ENSG00000122126 ,OCRL,0.894951973
ENST00000361524,ENSG00000198795 ,ZNF521,0.894866524
ENST00000383699,ENSG00000175161 ,CADM2,0.893817982
ENST00000423041,ENSG00000164329 ,PAPD4,0.893606505
ENST00000395699,ENSG00000146676 ,PURB,0.893318321
ENST00000400075,ENSG00000154727 ,GABPA,0.893071278
ENST00000373176,ENSG00000106992 ,AK1,0.892265234
ENST00000331173,ENSG00000177613 ,CSTF2T,0.891458903
ENST00000233057,ENSG00000055332 ,EIF2AK2,0.891283623
ENST00000313833,ENSG00000178974 ,FBXO34,0.891169052
ENST00000560355,ENSG00000166147 ,FBN1,0.890853134
ENST00000467460,ENSG00000114757 ,PEX5L,0.890305954
ENST00000366847,ENSG00000213066 ,FGFR1OP,0.890080652
ENST00000265734,ENSG00000105810 ,CDK6,0.889889059
ENST00000360265,ENSG00000196526 ,AFAP1,0.889716762
ENST00000283629,ENSG00000153560 ,UBP1,0.889118258
ENST00000245680,ENSG00000115084 ,SLC35F5,0.889036231
ENST00000396388,ENSG00000170892 ,TSEN34,0.888065946
ENST00000490113,ENSG00000135002 ,RFK,0.888044621
ENST00000305364,ENSG00000104228 ,TRIM35,0.887830417
ENST00000381323,ENSG00000197872 ,FAM49A,0.887664344
ENST00000397843,ENSG00000196914 ,ARHGEF12,0.887360351
ENST00000272647,ENSG00000144233 ,AMMECR1L,0.886993965
ENST00000249647,ENSG00000092531 ,SNAP23,0.886371252
ENST00000323816,ENSG00000007237 ,GAS7,0.885631936
ENST00000373878,ENSG00000165443 ,PHYHIPL,0.885248154
ENST00000245046,ENSG00000125037 ,EMC3,0.884950383
ENST00000267843,ENSG00000140285 ,FGF7,0.884633143
ENST00000361354,ENSG00000061676 ,NCKAP1,0.88440625
ENST00000265440,ENSG00000105967 ,TFEC,0.88438689
ENST00000416613,ENSG00000126777 ,KTN1,0.884379994
ENST00000234198,ENSG00000115844 ,DLX2,0.884229266
ENST00000413566,ENSG00000070367 ,EXOC5,0.884047671
ENST00000370818,ENSG00000147257 ,GPC3,0.883536718
ENST00000351004,ENSG00000127955 ,GNAI1,0.883438375
ENST00000304058,ENSG00000169570 ,DTWD2,0.883212691
ENST00000322038,ENSG00000179981 ,TSHZ1,0.882990525
ENST00000582783,ENSG00000160392 ,C19orf47,0.882405631
ENST00000392710,ENSG00000108946 ,PRKAR1A,0.881997064
ENST00000396821,ENSG00000100201 ,DDX17,0.881439897
ENST00000410104,ENSG00000144036 ,EXOC6B,0.88098923
ENST00000340208,ENSG00000081189 ,MEF2C,0.880617704
ENST00000247178,ENSG00000126775 ,ATG14,0.880225718
ENST00000379096,ENSG00000076554 ,TPD52,0.880087204
ENST00000278823,ENSG00000149480 ,MTA2,0.879993008
ENST00000323346,ENSG00000179520 ,SLC17A8,0.879848374
ENST00000605895,ENSG00000157916 ,RER1,0.879794543
ENST00000380733,ENSG00000164985 ,PSIP1,0.879520295
ENST00000370544,ENSG00000143013 ,LMO4,0.879249522
ENST00000331898,ENSG00000183715 ,OPCML,0.879238191
ENST00000457196,ENSG00000157212 ,PAXIP1,0.878879563
ENST00000372037,ENSG00000107779 ,BMPR1A,0.877904189
ENST00000394611,ENSG00000115310 ,RTN4,0.877762437
ENST00000359332,ENSG00000197776 ,KLHDC1,0.877537714
ENST00000568107,ENSG00000261609 ,GAN,0.877525157
ENST00000264156,ENSG00000076003 ,MCM6,0.877277411
ENST00000393650,ENSG00000173226 ,IQCB1,0.877202103
ENST00000417314,ENSG00000163376 ,KBTBD8,0.877199554
ENST00000240922,ENSG00000121579 ,NAA50,0.876652691
ENST00000335251,ENSG00000164066 ,INTU,0.876387848
ENST00000341148,ENSG00000184863 ,RBM33,0.876342567
ENST00000283943,ENSG00000153827 ,TRIP12,0.875877761
ENST00000511685,ENSG00000218336 ,TENM3,0.875759785
ENST00000336125,ENSG00000185829 ,ARL17A,0.875608025
ENST00000609618,ENSG00000263136 ,PAGR1,0.875294353
ENST00000371953,ENSG00000171862 ,PTEN,0.875140074
ENST00000579455,ENSG00000206043 ,C18orf63,0.875032852
ENST00000537886,ENSG00000137261 ,KIAA0319,0.875020697
ENST00000524655,ENSG00000134909 ,ARHGAP32,0.874729094
ENST00000257287,ENSG00000174799 ,CEP135,0.874301786
ENST00000305046,ENSG00000196616 ,ADH1B,0.874252203
ENST00000311085,ENSG00000172869 ,DMXL1,0.873965864
ENST00000495893,ENSG00000173889 ,PHC3,0.873672806
ENST00000380968,ENSG00000119684 ,MLH3,0.8736354
ENST00000261842,ENSG00000081014 ,AP4E1,0.873631799
ENST00000418596,ENSG00000155744 ,FAM126B,0.873501596
ENST00000514215,ENSG00000198780 ,FAM169A,0.873419986
ENST00000296215,ENSG00000163877 ,SNIP1,0.873259144
ENST00000334025,ENSG00000186479 ,RGS7BP,0.872777139
ENST00000393752,ENSG00000184845 ,DRD1,0.872549401
ENST00000376753,ENSG00000116663 ,FBXO6,0.872448268
ENST00000296464,ENSG00000164070 ,HSPA4L,0.871835837
ENST00000367084,ENSG00000180667 ,YOD1,0.87180149
ENST00000512439,ENSG00000179909 ,ZNF154,0.871664732
ENST00000249064,ENSG00000159873 ,CCDC117,0.871460565
ENST00000254325,ENSG00000132005 ,RFX1,0.870978889
ENST00000265992,ENSG00000107443 ,CCNJ,0.870746419
ENST00000371564,ENSG00000101096 ,NFATC2,0.870179997
ENST00000370828,ENSG00000076716 ,GPC4,0.870100489
ENST00000427390,ENSG00000215405 ,GOLGA6L6,0.869846828
ENST00000399697,ENSG00000186184 ,POLR1D,0.869820322
ENST00000295025,ENSG00000162924 ,REL,0.869505601
ENST00000267811,ENSG00000140262 ,TCF12,0.869474966
ENST00000254190,ENSG00000131873 ,CHSY1,0.869062343
ENST00000394684,ENSG00000164023 ,SGMS2,0.868843702
ENST00000409085,ENSG00000115977 ,AAK1,0.86858764
ENST00000391770,ENSG00000179820 ,MYADM,0.868402225
ENST00000479862,ENSG00000165078 ,CPA6,0.867902585
ENST00000370944,ENSG00000118454 ,ANKRD13C,0.867803058
ENST00000496455,ENSG00000163655 ,GMPS,0.867427163
ENST00000537553,ENSG00000110888 ,CAPRIN2,0.867219869
ENST00000374928,ENSG00000102349 ,KLF8,0.867105002
ENST00000560258,ENSG00000180304 ,OAZ2,0.866642609
ENST00000264065,ENSG00000077232 ,DNAJC10,0.86649703
ENST00000377047,ENSG00000183098 ,GPC6,0.866441991
ENST00000511880,ENSG00000156194 ,PPEF2,0.865906075
ENST00000244769,ENSG00000124788 ,ATXN1,0.865656618
ENST00000515800,ENSG00000145715 ,RASA1,0.865513634
ENST00000409003,ENSG00000177570 ,SAMD12,0.865146758
ENST00000367385,ENSG00000151414 ,NEK7,0.865123477
ENST00000338962,ENSG00000123384 ,LRP1,0.864884311
ENST00000292782,ENSG00000043093 ,DCUN1D1,0.864576163
ENST00000376873,ENSG00000134873 ,CLDN10,0.864540436
ENST00000252818,ENSG00000130522 ,JUND,0.863891807
ENST00000276390,ENSG00000147416 ,ATP6V1B2,0.863839814
ENST00000356126,ENSG00000197170 ,PSMD12,0.863790994
ENST00000262844,ENSG00000101935 ,AMMECR1,0.863623
ENST00000374355,ENSG00000082458 ,DLG3,0.863575886
ENST00000348628,ENSG00000070808 ,CAMK2A,0.863092055
ENST00000341776,ENSG00000008083 ,JARID2,0.862527859
ENST00000444294,ENSG00000119283 ,TRIM67,0.862330381
ENST00000264674,ENSG00000085276 ,MECOM,0.861755109
ENST00000409195,ENSG00000163092 ,XIRP2,0.861510979
ENST00000395076,ENSG00000100614 ,PPM1A,0.8613014
ENST00000264839,ENSG00000079841 ,RIMS1,0.860928209
ENST00000397154,ENSG00000129460 ,NGDN,0.86073821
ENST00000252744,ENSG00000130449 ,ZSWIM6,0.860674101
ENST00000233813,ENSG00000115461 ,IGFBP5,0.860478865
ENST00000310624,ENSG00000100285 ,NEFH,0.860061182
ENST00000538204,ENSG00000076770 ,MBNL3,0.859913462
ENST00000579534,ENSG00000101751 ,POLI,0.859535304
ENST00000336349,ENSG00000179119 ,SPTY2D1,0.859413431
ENST00000339450,ENSG00000099219 ,ERMP1,0.858871882
ENST00000358071,ENSG00000151164 ,RAD9B,0.858599159
ENST00000376958,ENSG00000152749 ,GPR180,0.858571981
ENST00000439174,ENSG00000120063 ,GNA13,0.858377669
ENST00000361365,ENSG00000198692 ,EIF1AY,0.858241454
ENST00000340209,ENSG00000078328 ,RBFOX1,0.858082075
ENST00000492807,ENSG00000152822 ,GRM1,0.857895273
ENST00000281156,ENSG00000112232 ,KHDRBS2,0.857625967
ENST00000529945,ENSG00000178104 ,PDE4DIP,0.857392162
ENST00000328041,ENSG00000185052 ,SLC24A3,0.85689224
ENST00000367922,ENSG00000162733 ,DDR2,0.856648241
ENST00000318709,ENSG00000105778 ,AVL9,0.856460733
ENST00000282020,ENSG00000152208 ,GRID2,0.856166116
ENST00000264414,ENSG00000036257 ,CUL3,0.855647658
ENST00000451653,ENSG00000093183 ,SEC22C,0.855087602
ENST00000356264,ENSG00000078053 ,AMPH,0.85499101
ENST00000344337,ENSG00000114030 ,KPNA1,0.854843038
ENST00000429921,ENSG00000197713 ,RPE,0.854372876
ENST00000377110,ENSG00000083067 ,TRPM3,0.854219679
ENST00000423484,ENSG00000234444 ,ZNF736,0.854206434
ENST00000374879,ENSG00000241697 ,TMEFF1,0.853948285
ENST00000263904,ENSG00000115145 ,STAM2,0.853841123
ENST00000511713,ENSG00000086200 ,IPO11,0.853728001
ENST00000441390,ENSG00000151948 ,GLT1D1,0.85371142
ENST00000276569,ENSG00000104442 ,ARMC1,0.853486378
ENST00000322067,ENSG00000162813 ,BPNT1,0.853306411
ENST00000369697,ENSG00000171385 ,KCND3,0.853238728
ENST00000357277,ENSG00000169891 ,REPS2,0.852952221
ENST00000265071,ENSG00000113361 ,CDH6,0.852944053
ENST00000366834,ENSG00000120436 ,GPR31,0.852907329
ENST00000419673,ENSG00000088756 ,ARHGAP28,0.85288822
ENST00000519783,ENSG00000145736 ,GTF2H2,0.852788176
ENST00000375759,ENSG00000065526 ,SPEN,0.852787427
ENST00000381254,ENSG00000178295 ,GEN1,0.852362355
ENST00000528759,ENSG00000165490 ,C11orf82,0.852220179
ENST00000502978,ENSG00000251349 ,MSANTD3-TMEFF1,0.851676438
ENST00000298875,ENSG00000165934 ,CPSF2,0.851502608
ENST00000361272,ENSG00000198791 ,CNOT7,0.85130876
ENST00000402673,ENSG00000152700 ,SAR1B,0.851276873
ENST00000283632,ENSG00000153561 ,RMND5A,0.851144406
ENST00000374257,ENSG00000119314 ,PTBP3,0.850976204
ENST00000383168,ENSG00000171885 ,AQP4,0.850403929
ENST00000371126,ENSG00000198889 ,DCAF12L1,0.850004201
ENST00000288368,ENSG00000046889 ,PREX2,0.849937387
ENST00000328439,ENSG00000196132 ,MYT1,0.849802328
ENST00000261716,ENSG00000160551 ,TAOK1,0.849798399
ENST00000424279,ENSG00000101849 ,TBL1X,0.849144238
ENST00000370454,ENSG00000171488 ,LRRC8C,0.849129669
ENST00000317538,ENSG00000163867 ,ZMYM6,0.848752612
ENST00000222573,ENSG00000105855 ,ITGB8,0.848740988
ENST00000432079,ENSG00000116747 ,TROVE2,0.848422695
ENST00000229955,ENSG00000112218 ,GPR63,0.847838026
ENST00000322244,ENSG00000033178 ,UBA6,0.847837297
ENST00000251810,ENSG00000048392 ,RRM2B,0.847713433
ENST00000390645,ENSG00000188042 ,ARL4C,0.847660921
ENST00000262919,ENSG00000088812 ,ATRN,0.847649428
ENST00000546868,ENSG00000139173 ,TMEM117,0.847326499
ENST00000342743,ENSG00000188133 ,TMEM215,0.846892169
ENST00000357559,ENSG00000114416 ,FXR1,0.84657617
ENST00000523206,ENSG00000164941 ,INTS8,0.846558158
ENST00000331161,ENSG00000151023 ,ENKUR,0.846266884
ENST00000311151,ENSG00000092964 ,DPYSL2,0.846035643
ENST00000556492,ENSG00000139977 ,NAA30,0.845931778
ENST00000372007,ENSG00000077264 ,PAK3,0.845777758
ENST00000588072,ENSG00000154889 ,MPPE1,0.845055506
ENST00000399598,ENSG00000215114 ,UBXN2B,0.845035192
ENST00000395366,ENSG00000213639 ,PPP1CB,0.844898798
ENST00000445946,ENSG00000227268 ,KLLN,0.844653723
ENST00000336216,ENSG00000140382 ,HMG20A,0.84362967
