Transcript Id,Gene Id,name,miTG score
ENST00000525148,ENSG00000174576 ,NPAS4,0.96021251
ENST00000262844,ENSG00000101935 ,AMMECR1,0.959202323
ENST00000607772,ENSG00000153721 ,CNKSR3,0.958893862
ENST00000306024,ENSG00000170860 ,LSM3,0.958089411
ENST00000491999,ENSG00000172366 ,FAM195A,0.958015988
ENST00000533334,ENSG00000105397 ,TYK2,0.957491142
ENST00000257787,ENSG00000135334 ,AKIRIN2,0.957330196
ENST00000431530,ENSG00000132938 ,MTUS2,0.956698097
ENST00000400068,ENSG00000198053 ,SIRPA,0.956575528
ENST00000263275,ENSG00000125741 ,OPA3,0.956299929
ENST00000558084,ENSG00000055609 ,KMT2C,0.956132648
ENST00000426654,ENSG00000102908 ,NFAT5,0.956052205
ENST00000294753,ENSG00000162714 ,ZNF496,0.955122805
ENST00000354588,ENSG00000162194 ,C11orf48,0.955035322
ENST00000379073,ENSG00000118557 ,PMFBP1,0.954779283
ENST00000532519,ENSG00000149428 ,HYOU1,0.954293448
ENST00000531445,ENSG00000181215 ,C4orf50,0.953554266
ENST00000039989,ENSG00000052841 ,TTC17,0.953075501
ENST00000369304,ENSG00000143127 ,ITGA10,0.952531722
ENST00000420627,ENSG00000196924 ,FLNA,0.952492394
ENST00000482512,ENSG00000173230 ,GOLGB1,0.951679334
ENST00000462942,ENSG00000181090 ,EHMT1,0.950508883
ENST00000376338,ENSG00000017621 ,MAGIX,0.950306753
ENST00000355661,ENSG00000166689 ,PLEKHA7,0.94955103
ENST00000313146,ENSG00000143319 ,ISG20L2,0.948991708
ENST00000473262,ENSG00000221955 ,SLC12A8,0.948767284
ENST00000339399,ENSG00000136938 ,ANP32B,0.948313275
ENST00000265381,ENSG00000107282 ,APBA1,0.947038241
ENST00000374864,ENSG00000078747 ,ITCH,0.946329454
ENST00000545888,ENSG00000166986 ,MARS,0.946201609
ENST00000273064,ENSG00000144580 ,RQCD1,0.945931008
ENST00000410085,ENSG00000159784 ,FAM131B,0.945047231
ENST00000532428,ENSG00000149089 ,APIP,0.944564351
ENST00000548971,ENSG00000139546 ,TARBP2,0.944289412
ENST00000368073,ENSG00000132716 ,DCAF8,0.944273308
ENST00000539302,ENSG00000133454 ,MYO18B,0.944216262
ENST00000373625,ENSG00000025800 ,KPNA6,0.944155183
ENST00000393979,ENSG00000239306 ,RBM14,0.943317657
ENST00000349029,ENSG00000103222 ,ABCC1,0.942805796
ENST00000309166,ENSG00000175352 ,NRIP3,0.942696014
ENST00000329627,ENSG00000215193 ,PEX26,0.942556574
ENST00000373331,ENSG00000101445 ,PPP1R16B,0.94252333
ENST00000357345,ENSG00000159082 ,SYNJ1,0.94043086
ENST00000246186,ENSG00000125966 ,MMP24,0.940306672
ENST00000393975,ENSG00000145861 ,C1QTNF2,0.940013193
ENST00000557082,ENSG00000088808 ,PPP1R13B,0.939951543
ENST00000265354,ENSG00000112658 ,SRF,0.93871917
ENST00000475407,ENSG00000136935 ,GOLGA1,0.938627978
ENST00000296575,ENSG00000164161 ,HHIP,0.938599705
ENST00000369042,ENSG00000178409 ,BEND3,0.938368082
ENST00000566445,ENSG00000065457 ,ADAT1,0.938298826
ENST00000601660,ENSG00000142025 ,DMRTC2,0.937475538
ENST00000445193,ENSG00000163684 ,RPP14,0.937237425
ENST00000223114,ENSG00000106384 ,MOGAT3,0.937077351
ENST00000496343,ENSG00000101049 ,SGK2,0.937073621
ENST00000373036,ENSG00000188786 ,MTF1,0.936859504
ENST00000604624,ENSG00000156113 ,KCNMA1,0.936640527
ENST00000221996,ENSG00000105392 ,CRX,0.936401516
ENST00000571133,ENSG00000171490 ,RSL1D1,0.936193928
ENST00000546625,ENSG00000166046 ,TCP11L2,0.936102386
ENST00000375625,ENSG00000179028 ,RP11-363G10.2,0.935446155
ENST00000433921,ENSG00000115568 ,ZNF142,0.93539377
ENST00000359775,ENSG00000175048 ,ZDHHC14,0.935059874
ENST00000252321,ENSG00000130037 ,KCNA5,0.934846016
ENST00000324868,ENSG00000139131 ,YARS2,0.934466962
ENST00000506373,ENSG00000204568 ,MRPS18B,0.934301415
ENST00000536719,ENSG00000074319 ,TSG101,0.933736253
ENST00000330212,ENSG00000184307 ,ZDHHC23,0.933728874
ENST00000378590,ENSG00000142609 ,C1orf222,0.933522338
ENST00000234739,ENSG00000116128 ,BCL9,0.933164482
ENST00000295851,ENSG00000138443 ,ABI2,0.933039625
ENST00000381489,ENSG00000180525 ,PRR26,0.932847764
ENST00000453547,ENSG00000269891 ,ARHGAP19-SLIT1,0.932489316
ENST00000508274,ENSG00000157869 ,RAB28,0.932444758
ENST00000396373,ENSG00000139083 ,ETV6,0.932314879
ENST00000595101,ENSG00000053501 ,USE1,0.931940683
ENST00000467800,ENSG00000062598 ,ELMO2,0.931589162
ENST00000395544,ENSG00000083290 ,ULK2,0.931305643
ENST00000549505,ENSG00000111540 ,RAB5B,0.930998419
ENST00000484722,ENSG00000169758 ,C15orf27,0.930535388
ENST00000467167,ENSG00000114491 ,UMPS,0.930310835
ENST00000525826,ENSG00000086205 ,FOLH1,0.930256719
ENST00000584709,ENSG00000141293 ,SKAP1,0.929978402
ENST00000461221,ENSG00000012048 ,BRCA1,0.92989345
ENST00000263708,ENSG00000088179 ,PTPN4,0.929767662
ENST00000328933,ENSG00000100321 ,SYNGR1,0.929077114
ENST00000423557,ENSG00000136634 ,IL10,0.927458532
ENST00000366553,ENSG00000203668 ,CHML,0.927377786
ENST00000576500,ENSG00000140987 ,ZSCAN32,0.926811427
ENST00000293379,ENSG00000161638 ,ITGA5,0.926136364
ENST00000334801,ENSG00000186174 ,BCL9L,0.925883014
ENST00000328252,ENSG00000182752 ,PAPPA,0.925877209
ENST00000468460,ENSG00000136883 ,KIF12,0.925346279
ENST00000527820,ENSG00000158555 ,GDPD5,0.924941823
ENST00000442798,ENSG00000115806 ,GORASP2,0.924695395
ENST00000360880,ENSG00000100146 ,SOX10,0.924579578
ENST00000294485,ENSG00000162490 ,DRAXIN,0.924390207
ENST00000338748,ENSG00000111319 ,SCNN1A,0.924388128
ENST00000400405,ENSG00000215475 ,SIAH3,0.922780036
ENST00000347842,ENSG00000072182 ,ASIC4,0.922611261
ENST00000394264,ENSG00000187866 ,FAM122A,0.922468041
ENST00000418596,ENSG00000155744 ,FAM126B,0.922215173
ENST00000447102,ENSG00000130005 ,GAMT,0.922123872
ENST00000600029,ENSG00000269545 ,CTD-3138B18.4,0.922011041
ENST00000555656,ENSG00000092094 ,OSGEP,0.921942315
ENST00000446198,ENSG00000128567 ,PODXL,0.921523097
ENST00000503039,ENSG00000113761 ,ZNF346,0.921154301
ENST00000343010,ENSG00000188315 ,C3orf62,0.921010566
ENST00000376030,ENSG00000189337 ,KAZN,0.920961774
ENST00000437538,ENSG00000240505 ,TNFRSF13B,0.920329342
ENST00000438321,ENSG00000163808 ,KIF15,0.9200778
ENST00000448472,ENSG00000090539 ,CHRD,0.919995535
ENST00000319363,ENSG00000177663 ,IL17RA,0.919642904
ENST00000425118,ENSG00000115307 ,AUP1,0.919357962
ENST00000381781,ENSG00000205784 ,ARRDC5,0.919059099
ENST00000600729,ENSG00000268975 ,MIA-RAB4B,0.919024962
ENST00000414278,ENSG00000124839 ,RAB17,0.918883696
ENST00000299084,ENSG00000166068 ,SPRED1,0.918552227
ENST00000421807,ENSG00000132376 ,INPP5K,0.918349637
ENST00000325747,ENSG00000103995 ,CEP152,0.917256677
ENST00000517309,ENSG00000156471 ,PTDSS1,0.916798086
ENST00000487279,ENSG00000010295 ,IFFO1,0.916634119
ENST00000380874,ENSG00000054598 ,FOXC1,0.916447422
ENST00000425141,ENSG00000114923 ,SLC4A3,0.915642037
ENST00000517325,ENSG00000147457 ,CHMP7,0.915407657
ENST00000397497,ENSG00000120899 ,PTK2B,0.91462629
ENST00000556399,ENSG00000165801 ,ARHGEF40,0.913923373
ENST00000336273,ENSG00000147649 ,MTDH,0.913730942
ENST00000574755,ENSG00000184056 ,VPS33B,0.913704821
ENST00000454337,ENSG00000261732 ,LA16c-431H6.6,0.913507945
ENST00000531709,ENSG00000162231 ,NXF1,0.913454901
ENST00000359558,ENSG00000004948 ,CALCR,0.913357836
ENST00000367135,ENSG00000174502 ,SLC26A9,0.913242035
ENST00000441527,ENSG00000167759 ,KLK13,0.913033603
ENST00000392552,ENSG00000163328 ,GPR155,0.9129754
ENST00000510531,ENSG00000145545 ,SRD5A1,0.912712115
ENST00000233813,ENSG00000115461 ,IGFBP5,0.912700263
ENST00000328528,ENSG00000187098 ,MITF,0.91247159
ENST00000375644,ENSG00000182776 ,RP11-114H20.1,0.912466734
ENST00000310969,ENSG00000149742 ,SLC22A9,0.911906451
ENST00000380877,ENSG00000104064 ,GABPB1,0.911494101
ENST00000470466,ENSG00000055208 ,TAB2,0.911347056
ENST00000563428,ENSG00000103168 ,TAF1C,0.911326426
ENST00000339480,ENSG00000189433 ,GJB4,0.911162051
ENST00000404220,ENSG00000159110 ,IFNAR2,0.910702208
ENST00000317775,ENSG00000089250 ,NOS1,0.910338592
ENST00000575334,ENSG00000103426 ,CORO7-PAM16,0.910262057
ENST00000303045,ENSG00000169436 ,COL22A1,0.909024334
ENST00000545556,ENSG00000051825 ,MPHOSPH9,0.908911606
ENST00000334528,ENSG00000248905 ,FMN1,0.908607569
ENST00000580768,ENSG00000006740 ,ARHGAP44,0.90743476
ENST00000410105,ENSG00000197380 ,DACT3,0.907318729
ENST00000558533,ENSG00000185418 ,TARSL2,0.907164443
ENST00000312431,ENSG00000151914 ,DST,0.906873581
ENST00000299633,ENSG00000166503 ,HDGFRP3,0.906385525
ENST00000425217,ENSG00000171435 ,KSR2,0.905405277
ENST00000340749,ENSG00000173262 ,SLC2A14,0.904924556
ENST00000603906,ENSG00000147144 ,CCDC120,0.904672508
ENST00000510568,ENSG00000159692 ,CTBP1,0.904660537
ENST00000304056,ENSG00000170852 ,KBTBD2,0.904576505
ENST00000541276,ENSG00000267673 ,FDX1L,0.904509632
ENST00000369423,ENSG00000124334 ,IL9R,0.904268305
ENST00000452032,ENSG00000167807 ,CTD-2369P2.10,0.904262237
ENST00000368171,ENSG00000158473 ,CD1D,0.904210659
ENST00000549147,ENSG00000135441 ,BLOC1S1,0.903750355
ENST00000281950,ENSG00000152147 ,GEMIN6,0.902132388
ENST00000340067,ENSG00000188997 ,KCTD21,0.90181935
ENST00000417955,ENSG00000161048 ,NAPEPLD,0.901620918
ENST00000367701,ENSG00000185278 ,ZBTB37,0.901297544
ENST00000367771,ENSG00000000457 ,SCYL3,0.901071766
ENST00000482352,ENSG00000242485 ,MRPL20,0.900585378
ENST00000300006,ENSG00000166780 ,C16orf45,0.900239536
ENST00000310128,ENSG00000175538 ,KCNE3,0.899694692
ENST00000376572,ENSG00000116685 ,KIAA2013,0.89951624
ENST00000576630,ENSG00000166596 ,WDR16,0.899063385
ENST00000582913,ENSG00000154864 ,PIEZO2,0.899031153
ENST00000373021,ENSG00000204084 ,INPP5B,0.898856633
ENST00000331728,ENSG00000182541 ,LIMK2,0.898652436
ENST00000216484,ENSG00000100596 ,SPTLC2,0.898631219
ENST00000548221,ENSG00000123338 ,NCKAP1L,0.898559982
ENST00000469154,ENSG00000082014 ,SMARCD3,0.898253986
ENST00000592705,ENSG00000130816 ,DNMT1,0.898140723
ENST00000568746,ENSG00000077238 ,IL4R,0.898001685
ENST00000451653,ENSG00000093183 ,SEC22C,0.897906655
ENST00000602967,ENSG00000228570 ,NUTM2E,0.897483651
ENST00000237264,ENSG00000028839 ,TBPL1,0.895766422
ENST00000378980,ENSG00000122756 ,CNTFR,0.894994372
ENST00000320805,ENSG00000176953 ,NFATC2IP,0.89457285
ENST00000568990,ENSG00000102904 ,TSNAXIP1,0.89449122
ENST00000600109,ENSG00000269636 ,AC010441.1,0.894367553
ENST00000422132,ENSG00000144815 ,NXPE3,0.89414342
ENST00000377038,ENSG00000160049 ,DFFA,0.893934712
ENST00000446716,ENSG00000198925 ,ATG9A,0.893889878
ENST00000360835,ENSG00000159307 ,SCUBE1,0.893388554
ENST00000407847,ENSG00000061455 ,PRDM6,0.893254826
ENST00000426342,ENSG00000139915 ,MDGA2,0.893017439
ENST00000264607,ENSG00000065802 ,ASB1,0.892984116
ENST00000565716,ENSG00000162062 ,C16orf59,0.892673316
ENST00000370060,ENSG00000198910 ,L1CAM,0.892629014
ENST00000466382,ENSG00000117713 ,ARID1A,0.891931505
ENST00000327835,ENSG00000164684 ,ZNF704,0.891715567
ENST00000574814,ENSG00000262874 ,C19orf84,0.891399396
ENST00000595170,ENSG00000188897 ,CTD-3088G3.8,0.891054857
ENST00000467136,ENSG00000157625 ,TAB3,0.890956308
ENST00000368323,ENSG00000143622 ,RIT1,0.89015546
ENST00000418517,ENSG00000011332 ,DPF1,0.890112814
ENST00000592416,ENSG00000176624 ,MEX3C,0.889242773
ENST00000306480,ENSG00000170088 ,TMEM192,0.889129706
ENST00000474964,ENSG00000073111 ,MCM2,0.88885675
ENST00000524591,ENSG00000250305 ,KIAA1456,0.888763381
ENST00000314040,ENSG00000176515 ,AL033381.1,0.888695673
ENST00000526627,ENSG00000256235 ,SMIM3,0.888609905
ENST00000323013,ENSG00000189306 ,RRP7A,0.888117183
ENST00000299163,ENSG00000166135 ,HIF1AN,0.887878025
ENST00000377834,ENSG00000069812 ,HES2,0.887361721
ENST00000592610,ENSG00000214456 ,PLIN5,0.886741461
ENST00000305513,ENSG00000186532 ,SMYD4,0.886686888
ENST00000596143,ENSG00000160352 ,ZNF714,0.886347779
ENST00000415178,ENSG00000158486 ,DNAH3,0.886266979
ENST00000438911,ENSG00000187954 ,CYHR1,0.886145924
ENST00000323829,ENSG00000169247 ,SH3TC2,0.885888528
ENST00000514561,ENSG00000150961 ,SEC24D,0.885758027
ENST00000597774,ENSG00000196961 ,AP2A1,0.885193522
ENST00000454468,ENSG00000136699 ,SMPD4,0.885149992
ENST00000433010,ENSG00000175166 ,PSMD2,0.884970162
ENST00000515494,ENSG00000117266 ,CDK18,0.884786906
ENST00000512385,ENSG00000064692 ,SNCAIP,0.884464744
ENST00000578373,ENSG00000141736 ,ERBB2,0.884107205
ENST00000587091,ENSG00000147100 ,SLC16A2,0.883331394
ENST00000435926,ENSG00000168067 ,MAP4K2,0.882904821
ENST00000307980,ENSG00000172613 ,RAD9A,0.882674075
ENST00000456890,ENSG00000230000 ,AC006455.1,0.881988337
ENST00000534167,ENSG00000179698 ,KIAA1875,0.881619246
ENST00000419433,ENSG00000163482 ,STK36,0.881581197
ENST00000360121,ENSG00000197471 ,SPN,0.881167072
ENST00000353159,ENSG00000165271 ,NOL6,0.881161607
ENST00000473392,ENSG00000122254 ,HS3ST2,0.880982741
ENST00000319394,ENSG00000142784 ,WDTC1,0.880691436
ENST00000395905,ENSG00000163827 ,LRRC2,0.880319715
ENST00000590112,ENSG00000101489 ,CELF4,0.880253188
ENST00000358785,ENSG00000188295 ,ZNF669,0.879986941
ENST00000219139,ENSG00000125149 ,C16orf70,0.879867838
ENST00000471971,ENSG00000041880 ,PARP3,0.879794026
ENST00000536337,ENSG00000070778 ,PTPN21,0.879420737
ENST00000408038,ENSG00000166167 ,BTRC,0.879144333
ENST00000377991,ENSG00000137103 ,TMEM8B,0.878909184
ENST00000310924,ENSG00000167291 ,TBC1D16,0.878641995
ENST00000373187,ENSG00000196090 ,PTPRT,0.87855014
ENST00000484496,ENSG00000106348 ,IMPDH1,0.878471765
ENST00000596248,ENSG00000178935 ,ZNF552,0.878288761
ENST00000378641,ENSG00000182621 ,PLCB1,0.878274475
ENST00000371655,ENSG00000169213 ,RAB3B,0.878051909
ENST00000374079,ENSG00000106948 ,AKNA,0.878025806
ENST00000607016,ENSG00000272325 ,NUDT3,0.877988479
ENST00000536651,ENSG00000144741 ,SLC25A26,0.877889371
ENST00000291358,ENSG00000160051 ,IQCC,0.877869593
ENST00000533372,ENSG00000135436 ,FAM186B,0.877693005
ENST00000308700,ENSG00000175329 ,ISX,0.877460968
ENST00000587891,ENSG00000160505 ,NLRP4,0.877423533
ENST00000303635,ENSG00000171735 ,CAMTA1,0.87725862
ENST00000330194,ENSG00000183346 ,C10orf107,0.877094908
ENST00000377948,ENSG00000158286 ,RNF207,0.877052327
ENST00000373648,ENSG00000134668 ,SPOCD1,0.876904435
ENST00000322054,ENSG00000013016 ,EHD3,0.876896919
ENST00000392021,ENSG00000085978 ,ATG16L1,0.876865009
ENST00000476722,ENSG00000054282 ,SDCCAG8,0.876630472
ENST00000239906,ENSG00000120709 ,FAM53C,0.876066474
ENST00000354449,ENSG00000197548 ,ATG7,0.875938661
ENST00000357272,ENSG00000136068 ,FLNB,0.875719328
ENST00000543086,ENSG00000082805 ,ERC1,0.875575949
ENST00000391761,ENSG00000170909 ,OSCAR,0.875528393
ENST00000373672,ENSG00000084636 ,COL16A1,0.875352021
ENST00000431051,ENSG00000173692 ,PSMD1,0.875113448
ENST00000323327,ENSG00000179133 ,C10orf67,0.874548815
ENST00000376971,ENSG00000173335 ,CST9,0.874098199
ENST00000393004,ENSG00000118407 ,FILIP1,0.873935846
ENST00000356178,ENSG00000189164 ,ZNF527,0.873862229
ENST00000372889,ENSG00000168734 ,PKIG,0.873641249
ENST00000436639,ENSG00000080546 ,SESN1,0.873601243
ENST00000249883,ENSG00000114019 ,AMOTL2,0.873517209
ENST00000475244,ENSG00000082684 ,SEMA5B,0.873254679
ENST00000350498,ENSG00000106244 ,PDAP1,0.872572368
ENST00000394961,ENSG00000163104 ,SMARCAD1,0.872131733
ENST00000564818,ENSG00000196502 ,SULT1A1,0.871991349
ENST00000376681,ENSG00000170703 ,TTLL6,0.871858215
ENST00000503518,ENSG00000125388 ,GRK4,0.871760929
ENST00000231484,ENSG00000113555 ,PCDH12,0.871499143
ENST00000372064,ENSG00000112715 ,VEGFA,0.87061857
ENST00000413697,ENSG00000135945 ,REV1,0.869967023
ENST00000320785,ENSG00000129250 ,KIF1C,0.869943884
ENST00000396576,ENSG00000165995 ,CACNB2,0.869754702
ENST00000270458,ENSG00000142408 ,CACNG8,0.869253468
ENST00000237536,ENSG00000149639 ,SOGA1,0.86920062
ENST00000559514,ENSG00000100865 ,CINP,0.868599365
ENST00000336600,ENSG00000181577 ,C6orf223,0.868497174
ENST00000265198,ENSG00000074706 ,IPCEF1,0.867804604
ENST00000366699,ENSG00000154370 ,TRIM11,0.867791812
ENST00000524984,ENSG00000149091 ,DGKZ,0.867118132
ENST00000470531,ENSG00000170004 ,CHD3,0.866940923
ENST00000295025,ENSG00000162924 ,REL,0.866757789
ENST00000341976,ENSG00000187792 ,ZNF70,0.866394012
ENST00000443339,ENSG00000168137 ,SETD5,0.866031081
ENST00000261534,ENSG00000009830 ,POMT2,0.8658275
ENST00000311417,ENSG00000172667 ,ZMAT3,0.865648532
ENST00000577226,ENSG00000109118 ,PHF12,0.865395037
ENST00000483722,ENSG00000112195 ,TREML2,0.864042617
ENST00000422269,ENSG00000273269 ,RP11-761B3.1,0.864000664
ENST00000306773,ENSG00000171246 ,NPTX1,0.863409997
ENST00000295101,ENSG00000162989 ,KCNJ3,0.863299324
ENST00000537064,ENSG00000177084 ,POLE,0.863048303
ENST00000582471,ENSG00000263809 ,RP11-849F2.7,0.86275621
ENST00000361322,ENSG00000008118 ,CAMK1G,0.862731115
ENST00000262735,ENSG00000186951 ,PPARA,0.862391651
ENST00000259241,ENSG00000136720 ,HS6ST1,0.862084093
ENST00000589688,ENSG00000131462 ,TUBG1,0.862057663
ENST00000585685,ENSG00000224916 ,APOC4-APOC2,0.861912964
ENST00000313005,ENSG00000186318 ,BACE1,0.861840255
ENST00000553457,ENSG00000119599 ,DCAF4,0.861815898
ENST00000596605,ENSG00000125656 ,CLPP,0.861796336
ENST00000424522,ENSG00000249115 ,HAUS5,0.861635094
ENST00000482951,ENSG00000147724 ,FAM135B,0.861617068
ENST00000394963,ENSG00000066117 ,SMARCD1,0.861230543
ENST00000412718,ENSG00000214562 ,NUTM2D,0.86112073
ENST00000602307,ENSG00000076201 ,PTPN23,0.859663906
ENST00000366911,ENSG00000026652 ,AGPAT4,0.859635773
ENST00000520200,ENSG00000086570 ,FAT2,0.85950223
ENST00000235307,ENSG00000116667 ,C1orf21,0.859350776
ENST00000226193,ENSG00000109047 ,RCVRN,0.859123281
ENST00000583984,ENSG00000174083 ,PIK3R6,0.858895706
ENST00000368494,ENSG00000153989 ,NUS1,0.858529144
ENST00000321925,ENSG00000141469 ,SLC14A1,0.858143566
ENST00000570527,ENSG00000129214 ,SHBG,0.857909002
ENST00000601639,ENSG00000095059 ,DHPS,0.857624208
ENST00000558588,ENSG00000137841 ,PLCB2,0.857385082
ENST00000434009,ENSG00000009413 ,REV3L,0.857213488
ENST00000381318,ENSG00000205726 ,ITSN1,0.857211377
ENST00000487910,ENSG00000187033 ,SAMD7,0.857011391
ENST00000514649,ENSG00000120949 ,TNFRSF8,0.856990329
ENST00000449094,ENSG00000164050 ,PLXNB1,0.85675845
ENST00000382674,ENSG00000072840 ,EVC,0.856552739
ENST00000448120,ENSG00000078246 ,TULP3,0.85653378
ENST00000601575,ENSG00000183760 ,PAPL,0.856492984
ENST00000427043,ENSG00000105141 ,CASP14,0.8563457
ENST00000399640,ENSG00000008513 ,ST3GAL1,0.856344903
ENST00000239151,ENSG00000120075 ,HOXB5,0.856121247
ENST00000288048,ENSG00000157330 ,C1orf158,0.856064311
ENST00000378426,ENSG00000185753 ,CXorf38,0.856026182
ENST00000610020,ENSG00000122484 ,RPAP2,0.855679308
ENST00000421367,ENSG00000107566 ,ERLIN1,0.855520045
ENST00000403627,ENSG00000133193 ,FAM104A,0.854805717
ENST00000374392,ENSG00000184454 ,NCMAP,0.854802381
ENST00000263846,ENSG00000011347 ,SYT7,0.854792999
ENST00000270361,ENSG00000142330 ,CAPN10,0.854609253
ENST00000343259,ENSG00000137135 ,ARHGEF39,0.854588163
ENST00000258886,ENSG00000136381 ,IREB2,0.854134978
ENST00000291722,ENSG00000160325 ,CACFD1,0.854121431
ENST00000539079,ENSG00000089053 ,ANAPC5,0.853390607
ENST00000560536,ENSG00000169918 ,OTUD7A,0.853327258
ENST00000437275,ENSG00000185252 ,ZNF74,0.853249795
ENST00000264515,ENSG00000117222 ,RBBP5,0.852077684
ENST00000510866,ENSG00000120733 ,KDM3B,0.851957693
ENST00000307089,ENSG00000117481 ,NSUN4,0.851737325
ENST00000319073,ENSG00000120925 ,RNF170,0.85167999
ENST00000429989,ENSG00000108219 ,TSPAN14,0.851577239
ENST00000389698,ENSG00000174373 ,RALGAPA1,0.85120357
ENST00000381769,ENSG00000004660 ,CAMKK1,0.850925351
ENST00000325874,ENSG00000131242 ,RAB11FIP4,0.850735828
ENST00000462312,ENSG00000108244 ,KRT23,0.850680754
ENST00000333677,ENSG00000183111 ,ARHGEF37,0.8500403
ENST00000399302,ENSG00000060749 ,QSER1,0.849941187
ENST00000544589,ENSG00000247270 ,AC132186.1,0.849596194
ENST00000609686,ENSG00000273079 ,GRIN2B,0.849524935
ENST00000445186,ENSG00000074047 ,GLI2,0.849363115
ENST00000320672,ENSG00000145687 ,SSBP2,0.849167016
ENST00000301904,ENSG00000168077 ,SCARA3,0.848777042
ENST00000374525,ENSG00000241978 ,AKAP2,0.848573494
ENST00000597832,ENSG00000204514 ,ZNF814,0.848532579
ENST00000404284,ENSG00000100284 ,TOM1,0.848528188
ENST00000586604,ENSG00000141622 ,RNF165,0.848093261
ENST00000329255,ENSG00000052850 ,ALX4,0.848065124
ENST00000288235,ENSG00000157483 ,MYO1E,0.84799947
ENST00000291691,ENSG00000160298 ,C21orf58,0.847771564
ENST00000473282,ENSG00000136861 ,CDK5RAP2,0.847738675
ENST00000319098,ENSG00000178597 ,PSAPL1,0.847444841
ENST00000378910,ENSG00000161270 ,NPHS1,0.847327806
ENST00000331664,ENSG00000179270 ,C2orf71,0.846797388
ENST00000262815,ENSG00000129933 ,MAU2,0.846106135
ENST00000579849,ENSG00000006042 ,TMEM98,0.846012333
ENST00000260191,ENSG00000149305 ,HTR3B,0.845857761
ENST00000343325,ENSG00000173875 ,ZNF791,0.845528763
ENST00000389726,ENSG00000110427 ,KIAA1549L,0.844914846
ENST00000400788,ENSG00000215712 ,TMEM242,0.84453723
ENST00000564734,ENSG00000128731 ,HERC2,0.844463818
ENST00000514215,ENSG00000198780 ,FAM169A,0.844250307
ENST00000416904,ENSG00000139651 ,ZNF740,0.844114146
