Transcript Id,Gene Id,name,miTG score
ENST00000335783,ENSG00000031691 ,CENPQ,0.942846423
ENST00000545606,ENSG00000111530 ,CAND1,0.941792621
ENST00000519810,ENSG00000128694 ,OSGEPL1,0.940820683
ENST00000447998,ENSG00000132912 ,DCTN4,0.940633562
ENST00000306448,ENSG00000250565 ,ATP6V1E2,0.939941357
ENST00000342048,ENSG00000171509 ,RXFP1,0.938333884
ENST00000542986,ENSG00000090612 ,ZNF268,0.937539906
ENST00000261349,ENSG00000070018 ,LRP6,0.937385437
ENST00000510847,ENSG00000109205 ,ODAM,0.937194105
ENST00000286031,ENSG00000000460 ,C1orf112,0.9367784
ENST00000270649,ENSG00000142556 ,ZNF614,0.935727602
ENST00000374754,ENSG00000108094 ,CUL2,0.935309718
ENST00000310301,ENSG00000006715 ,VPS41,0.935286899
ENST00000586293,ENSG00000196605 ,ZNF846,0.934558721
ENST00000391440,ENSG00000212747 ,FAM127C,0.933740065
ENST00000556492,ENSG00000139977 ,NAA30,0.933615451
ENST00000258796,ENSG00000136295 ,TTYH3,0.9329828
ENST00000333396,ENSG00000170854 ,MINA,0.932698554
ENST00000256108,ENSG00000133731 ,IMPA1,0.932004761
ENST00000280481,ENSG00000150893 ,FREM2,0.93154455
ENST00000609713,ENSG00000157542 ,KCNJ6,0.930100486
ENST00000435504,ENSG00000143970 ,ASXL2,0.930015061
ENST00000395699,ENSG00000146676 ,PURB,0.928711743
ENST00000342183,ENSG00000179915 ,NRXN1,0.928368335
ENST00000467460,ENSG00000114757 ,PEX5L,0.925985127
ENST00000517402,ENSG00000005073 ,HOXA11,0.925471179
ENST00000481617,ENSG00000133138 ,TBC1D8B,0.925026161
ENST00000558133,ENSG00000183496 ,MEX3B,0.924465305
ENST00000306984,ENSG00000168303 ,MPLKIP,0.924339736
ENST00000298295,ENSG00000165507 ,C10orf10,0.924141489
ENST00000563307,ENSG00000070770 ,CSNK2A2,0.923673009
ENST00000418517,ENSG00000011332 ,DPF1,0.923219194
ENST00000369144,ENSG00000107581 ,EIF3A,0.923050209
ENST00000320585,ENSG00000110172 ,CHORDC1,0.922228592
ENST00000550746,ENSG00000121749 ,TBC1D15,0.921977678
ENST00000425597,ENSG00000198794 ,SCAMP5,0.921684922
ENST00000339613,ENSG00000124440 ,HIF3A,0.920889221
ENST00000479877,ENSG00000069493 ,CLEC2D,0.91937944
ENST00000506264,ENSG00000197465 ,GYPE,0.919318972
ENST00000417307,ENSG00000233932 ,CTXN2,0.918836803
ENST00000409458,ENSG00000136235 ,GPNMB,0.918658906
ENST00000400286,ENSG00000184564 ,SLITRK6,0.918491876
ENST00000396403,ENSG00000198346 ,ZNF813,0.917851479
ENST00000546113,ENSG00000188738 ,FSIP2,0.917232614
ENST00000232496,ENSG00000114383 ,TUSC2,0.917006613
ENST00000526623,ENSG00000254614 ,AP003068.23,0.91677005
ENST00000270357,ENSG00000142327 ,RNPEPL1,0.915434089
ENST00000366844,ENSG00000154380 ,ENAH,0.915319996
ENST00000376238,ENSG00000197506 ,SLC28A3,0.915071051
ENST00000522481,ENSG00000253896 ,AC144568.2,0.914204317
ENST00000435422,ENSG00000170624 ,SGCD,0.912298098
ENST00000376911,ENSG00000135046 ,ANXA1,0.911889165
ENST00000392319,ENSG00000198040 ,ZNF84,0.911824949
ENST00000372970,ENSG00000132823 ,OSER1,0.911435252
ENST00000550536,ENSG00000127328 ,RAB3IP,0.911148274
ENST00000083182,ENSG00000062725 ,APPBP2,0.910960177
ENST00000350881,ENSG00000113296 ,THBS4,0.910196832
ENST00000359331,ENSG00000026751 ,SLAMF7,0.909982964
ENST00000362032,ENSG00000198829 ,SUCNR1,0.909645987
ENST00000392455,ENSG00000152492 ,CCDC50,0.909406269
ENST00000273666,ENSG00000145087 ,STXBP5L,0.908405842
ENST00000480058,ENSG00000112739 ,PRPF4B,0.907989871
ENST00000394458,ENSG00000160117 ,ANKLE1,0.907838913
ENST00000296933,ENSG00000072803 ,FBXW11,0.907758431
ENST00000452328,ENSG00000077684 ,JADE1,0.907721752
ENST00000596143,ENSG00000160352 ,ZNF714,0.907484521
ENST00000341567,ENSG00000106609 ,TMEM248,0.907049611
ENST00000331113,ENSG00000184408 ,KCND2,0.904804981
ENST00000537063,ENSG00000151148 ,UBE3B,0.903464309
ENST00000393651,ENSG00000135250 ,SRPK2,0.903399216
ENST00000354586,ENSG00000198252 ,STYX,0.903188464
ENST00000315475,ENSG00000177932 ,ZNF354C,0.903160372
ENST00000393792,ENSG00000168246 ,UBTD2,0.902903402
ENST00000513000,ENSG00000109452 ,INPP4B,0.902298934
ENST00000316534,ENSG00000144061 ,NPHP1,0.902296902
ENST00000374095,ENSG00000204169 ,AGAP7,0.901998921
ENST00000317221,ENSG00000188321 ,ZNF559,0.901995139
ENST00000299178,ENSG00000166148 ,AVPR1A,0.901899245
ENST00000340020,ENSG00000186063 ,AIDA,0.901500045
ENST00000461096,ENSG00000197780 ,TAF13,0.901363342
ENST00000370982,ENSG00000172380 ,GNG12,0.901267117
ENST00000336273,ENSG00000147649 ,MTDH,0.901085662
ENST00000287957,ENSG00000157259 ,GATAD1,0.90037089
ENST00000373548,ENSG00000116478 ,HDAC1,0.900140019
ENST00000377818,ENSG00000204899 ,MZT1,0.900106573
ENST00000295025,ENSG00000162924 ,REL,0.900041633
ENST00000521288,ENSG00000198585 ,NUDT16,0.900027513
ENST00000311048,ENSG00000196705 ,ZNF431,0.89975865
ENST00000381103,ENSG00000068796 ,KIF2A,0.899228478
ENST00000361565,ENSG00000198700 ,IPO9,0.898474577
ENST00000355467,ENSG00000243943 ,ZNF512,0.898367034
ENST00000342166,ENSG00000162961 ,DPY30,0.896730283
ENST00000359467,ENSG00000196693 ,ZNF33B,0.896677256
ENST00000594682,ENSG00000167766 ,ZNF83,0.896332315
ENST00000451516,ENSG00000127329 ,PTPRB,0.895251323
ENST00000524189,ENSG00000197892 ,KIF13B,0.895236567
ENST00000282928,ENSG00000152977 ,ZIC1,0.894813325
ENST00000291182,ENSG00000159917 ,ZNF235,0.894733256
ENST00000581347,ENSG00000206432 ,TMEM200C,0.894127087
ENST00000400149,ENSG00000170579 ,DLGAP1,0.89305332
ENST00000448484,ENSG00000064787 ,BCAS1,0.892856586
ENST00000396444,ENSG00000138592 ,USP8,0.892781152
ENST00000434248,ENSG00000128000 ,ZNF780B,0.891839019
ENST00000222567,ENSG00000105849 ,TWISTNB,0.89164924
ENST00000321437,ENSG00000166128 ,RAB8B,0.890183966
ENST00000262525,ENSG00000102870 ,ZNF629,0.889184714
ENST00000265340,ENSG00000069011 ,PITX1,0.88913933
ENST00000417470,ENSG00000269897 ,COMMD3-BMI1,0.888923663
ENST00000312521,ENSG00000174738 ,NR1D2,0.888659135
ENST00000534277,ENSG00000197302 ,ZNF720,0.887300034
ENST00000321600,ENSG00000178690 ,DYNAP,0.886581481
ENST00000538204,ENSG00000076770 ,MBNL3,0.886057917
ENST00000282869,ENSG00000152926 ,ZNF117,0.884473551
ENST00000316981,ENSG00000181690 ,PLAG1,0.883034702
ENST00000353836,ENSG00000142512 ,SIGLEC10,0.88299507
ENST00000247182,ENSG00000126778 ,SIX1,0.882487685
ENST00000396408,ENSG00000196417 ,ZNF765,0.88247803
ENST00000395325,ENSG00000116675 ,DNAJC6,0.88210715
ENST00000242994,ENSG00000123307 ,NEUROD4,0.880813324
ENST00000375941,ENSG00000204446 ,C9orf170,0.880217093
ENST00000538489,ENSG00000152332 ,UHMK1,0.879373865
ENST00000468893,ENSG00000135775 ,COG2,0.87913233
ENST00000243639,ENSG00000204604 ,ZNF468,0.878682754
ENST00000366662,ENSG00000143643 ,TTC13,0.878213731
ENST00000342320,ENSG00000168214 ,RBPJ,0.877691091
ENST00000264664,ENSG00000070193 ,FGF10,0.877690737
ENST00000425406,ENSG00000135164 ,DMTF1,0.877491562
ENST00000519565,ENSG00000146373 ,RNF217,0.87685263
ENST00000281092,ENSG00000151422 ,FER,0.876692323
ENST00000395172,ENSG00000177335 ,C8orf31,0.875885249
ENST00000406785,ENSG00000183023 ,SLC8A1,0.875432237
ENST00000393549,ENSG00000073009 ,IKBKG,0.874865295
ENST00000512078,ENSG00000035499 ,DEPDC1B,0.874816246
ENST00000334289,ENSG00000187151 ,ANGPTL5,0.874779292
ENST00000555547,ENSG00000100650 ,SRSF5,0.874386628
ENST00000311936,ENSG00000133703 ,KRAS,0.873989881
ENST00000373925,ENSG00000130775 ,THEMIS2,0.873806821
ENST00000232165,ENSG00000114062 ,UBE3A,0.872921043
ENST00000559573,ENSG00000166262 ,FAM227B,0.872774779
ENST00000334696,ENSG00000187097 ,ENTPD5,0.872656238
ENST00000309395,ENSG00000173542 ,MOB1B,0.872543565
ENST00000170150,ENSG00000078898 ,BPIFB2,0.872491256
ENST00000388901,ENSG00000166200 ,COPS2,0.872318588
ENST00000343526,ENSG00000122779 ,TRIM24,0.871731148
ENST00000256737,ENSG00000134343 ,ANO3,0.871689107
ENST00000527044,ENSG00000137812 ,CASC5,0.870798204
ENST00000337752,ENSG00000197536 ,C5orf56,0.8706511
ENST00000395601,ENSG00000172164 ,SNTB1,0.870503529
ENST00000535549,ENSG00000134954 ,ETS1,0.870457701
ENST00000447983,ENSG00000137100 ,DCTN3,0.870161491
ENST00000559192,ENSG00000140455 ,USP3,0.869829759
ENST00000402508,ENSG00000138081 ,FBXO11,0.867888501
ENST00000376447,ENSG00000165105 ,RASEF,0.867323404
ENST00000264318,ENSG00000109158 ,GABRA4,0.866633411
ENST00000377103,ENSG00000178726 ,THBD,0.866165738
ENST00000299714,ENSG00000166562 ,SEC11C,0.865595389
ENST00000525058,ENSG00000134812 ,GIF,0.865540211
ENST00000262753,ENSG00000124429 ,POF1B,0.865423846
ENST00000328747,ENSG00000146757 ,ZNF92,0.865012335
ENST00000374257,ENSG00000119314 ,PTBP3,0.863294507
ENST00000274711,ENSG00000146006 ,LRRTM2,0.862815694
ENST00000427431,ENSG00000151718 ,WWC2,0.862786976
ENST00000518318,ENSG00000106536 ,POU6F2,0.862658652
ENST00000396252,ENSG00000104320 ,NBN,0.862198183
ENST00000373014,ENSG00000183520 ,UTP11L,0.861919628
ENST00000479391,ENSG00000182150 ,ERCC6L2,0.861701233
ENST00000341119,ENSG00000075303 ,SLC25A40,0.861694599
ENST00000406396,ENSG00000119537 ,KDSR,0.861563142
ENST00000585682,ENSG00000164125 ,FAM198B,0.86111158
ENST00000335670,ENSG00000069667 ,RORA,0.860507606
ENST00000332070,ENSG00000156531 ,PHF6,0.859591026
ENST00000366814,ENSG00000163041 ,H3F3A,0.859342904
ENST00000330938,ENSG00000183255 ,PTTG1IP,0.859308214
ENST00000547095,ENSG00000061987 ,MON2,0.859247325
ENST00000338682,ENSG00000189127 ,ANKRD34B,0.859205404
ENST00000231706,ENSG00000013293 ,SLC7A14,0.857830014
ENST00000356958,ENSG00000196967 ,ZNF585A,0.854348072
ENST00000592095,ENSG00000167384 ,ZNF180,0.854098784
ENST00000240618,ENSG00000213809 ,KLRK1,0.853840816
ENST00000369244,ENSG00000112234 ,FBXL4,0.853021078
ENST00000371208,ENSG00000134709 ,HOOK1,0.852849101
ENST00000367941,ENSG00000079950 ,STX7,0.852675151
ENST00000503703,ENSG00000168826 ,ZBTB49,0.85255089
ENST00000359062,ENSG00000172572 ,PDE3A,0.851571991
ENST00000371108,ENSG00000088035 ,ALG6,0.850329561
ENST00000313040,ENSG00000131115 ,ZNF227,0.849500197
ENST00000369651,ENSG00000135318 ,NT5E,0.849483986
ENST00000478595,ENSG00000091972 ,CD200,0.849464223
ENST00000261207,ENSG00000058272 ,PPP1R12A,0.849437245
ENST00000347364,ENSG00000125863 ,MKKS,0.849135498
ENST00000552681,ENSG00000111670 ,GNPTAB,0.848865901
ENST00000450801,ENSG00000101974 ,ATP11C,0.8473142
ENST00000226279,ENSG00000004468 ,CD38,0.84643568
ENST00000370986,ENSG00000116717 ,GADD45A,0.846422776
ENST00000564282,ENSG00000187185 ,CTD-2600O9.1,0.846249087
ENST00000264864,ENSG00000038210 ,PI4K2B,0.846122116
ENST00000368320,ENSG00000132680 ,KIAA0907,0.84577726
ENST00000360870,ENSG00000155657 ,TTN,0.845745128
ENST00000342506,ENSG00000187944 ,C2orf66,0.845674144
ENST00000517597,ENSG00000104325 ,DECR1,0.845666335
ENST00000315436,ENSG00000176871 ,WSB2,0.84505996
ENST00000426739,ENSG00000263002 ,ZNF234,0.84473634
ENST00000342756,ENSG00000174780 ,SRP72,0.844720435
ENST00000334116,ENSG00000186020 ,ZNF529,0.844201594
ENST00000357154,ENSG00000196104 ,SPOCK3,0.84373658
ENST00000525791,ENSG00000137707 ,BTG4,0.843312609
ENST00000306100,ENSG00000168843 ,FSTL5,0.842531864
ENST00000540331,ENSG00000167562 ,ZNF701,0.842468448
ENST00000602526,ENSG00000106692 ,FKTN,0.841811422
ENST00000262233,ENSG00000066629 ,EML1,0.841525795
ENST00000382713,ENSG00000206052 ,DOK6,0.841035726
ENST00000455385,ENSG00000008282 ,SYPL1,0.840991502
ENST00000199389,ENSG00000086232 ,EIF2AK1,0.840692339
ENST00000548180,ENSG00000075089 ,ACTR6,0.840552099
ENST00000274093,ENSG00000145451 ,GLRA3,0.840098645
ENST00000402673,ENSG00000152700 ,SAR1B,0.839883078
ENST00000357006,ENSG00000198081 ,ZBTB14,0.839818715
ENST00000373344,ENSG00000085224 ,ATRX,0.839137126
ENST00000374618,ENSG00000189180 ,ZNF33A,0.839067006
ENST00000430479,ENSG00000006468 ,ETV1,0.839048397
ENST00000490242,ENSG00000198542 ,ITGBL1,0.83852921
ENST00000367681,ENSG00000116161 ,CACYBP,0.835860539
ENST00000561089,ENSG00000137807 ,KIF23,0.835366876
ENST00000267620,ENSG00000140092 ,FBLN5,0.835327058
ENST00000222381,ENSG00000005421 ,PON1,0.835169242
ENST00000370651,ENSG00000112245 ,PTP4A1,0.835063715
ENST00000281317,ENSG00000151611 ,MMAA,0.834711492
ENST00000222002,ENSG00000105398 ,SULT2A1,0.834352561
ENST00000341394,ENSG00000135387 ,CAPRIN1,0.833723827
ENST00000334651,ENSG00000169084 ,DHRSX,0.833027689
ENST00000521988,ENSG00000205133 ,TRIQK,0.832721758
ENST00000487519,ENSG00000108064 ,TFAM,0.832383466
ENST00000418930,ENSG00000133740 ,E2F5,0.83191852
ENST00000378988,ENSG00000099399 ,MAGEB2,0.83183352
ENST00000391979,ENSG00000213047 ,DENND1B,0.831443007
ENST00000375389,ENSG00000048828 ,FAM120A,0.830067507
ENST00000354340,ENSG00000062370 ,ZNF112,0.830062486
ENST00000269197,ENSG00000141431 ,ASXL3,0.829975499
ENST00000290310,ENSG00000159197 ,KCNE2,0.829930125
ENST00000316594,ENSG00000126945 ,HNRNPH2,0.827132511
ENST00000470466,ENSG00000055208 ,TAB2,0.826500663
ENST00000366930,ENSG00000092969 ,TGFB2,0.826262358
ENST00000425708,ENSG00000185219 ,ZNF445,0.825901876
ENST00000356178,ENSG00000189164 ,ZNF527,0.82565486
ENST00000308811,ENSG00000172748 ,ZNF596,0.825620517
ENST00000447630,ENSG00000008324 ,SS18L2,0.82557941
ENST00000218652,ENSG00000102471 ,NDFIP2,0.824855485
ENST00000361320,ENSG00000198739 ,LRRTM3,0.824852653
ENST00000465172,ENSG00000069849 ,ATP1B3,0.824430883
ENST00000550977,ENSG00000188596 ,C12orf55,0.823952986
ENST00000380492,ENSG00000130150 ,MOSPD2,0.823893493
ENST00000465065,ENSG00000163728 ,TTC14,0.823401609
ENST00000335438,ENSG00000169379 ,ARL13B,0.823372571
ENST00000263805,ENSG00000103994 ,ZNF106,0.822240744
ENST00000361524,ENSG00000198795 ,ZNF521,0.822146903
ENST00000333201,ENSG00000198440 ,ZNF583,0.822000488
ENST00000513468,ENSG00000234602 ,MCIDAS,0.82184893
ENST00000396060,ENSG00000140307 ,GTF2A2,0.821214899
ENST00000372735,ENSG00000198908 ,BHLHB9,0.82042357
ENST00000303538,ENSG00000121892 ,PDS5A,0.818516326
ENST00000296417,ENSG00000164032 ,H2AFZ,0.81838182
ENST00000261438,ENSG00000109787 ,KLF3,0.81817595
ENST00000502732,ENSG00000143322 ,ABL2,0.818021361
ENST00000381647,ENSG00000205765 ,C5orf51,0.81787279
ENST00000331858,ENSG00000182747 ,SLC35D3,0.817355825
ENST00000604604,ENSG00000133131 ,MORC4,0.816631664
ENST00000378669,ENSG00000115944 ,COX7A2L,0.81631038
ENST00000394701,ENSG00000164022 ,AIMP1,0.815044305
ENST00000393127,ENSG00000152578 ,GRIA4,0.813973246
ENST00000382247,ENSG00000163257 ,DCAF16,0.813508009
ENST00000599177,ENSG00000197619 ,ZNF615,0.813018881
ENST00000268661,ENSG00000140986 ,RPL3L,0.812208187
ENST00000381165,ENSG00000167842 ,MIS12,0.81172201
ENST00000290341,ENSG00000159217 ,IGF2BP1,0.810930919
ENST00000381799,ENSG00000168421 ,RHOH,0.810438737
ENST00000446113,ENSG00000177054 ,ZDHHC13,0.809856772
ENST00000230053,ENSG00000112309 ,B3GAT2,0.809834614
ENST00000269973,ENSG00000124459 ,ZNF45,0.809648164
ENST00000383699,ENSG00000175161 ,CADM2,0.809521891
ENST00000289361,ENSG00000026950 ,BTN3A1,0.808432084
ENST00000458441,ENSG00000170011 ,MYRIP,0.808385431
ENST00000548127,ENSG00000136098 ,NEK3,0.808268161
ENST00000467003,ENSG00000203326 ,ZNF525,0.807789287
ENST00000533626,ENSG00000175390 ,EIF3F,0.807474624
ENST00000366882,ENSG00000112541 ,PDE10A,0.807253111
ENST00000569341,ENSG00000153774 ,CFDP1,0.807108913
ENST00000334256,ENSG00000186432 ,KPNA4,0.806651111
ENST00000254958,ENSG00000101384 ,JAG1,0.806602807
ENST00000426923,ENSG00000145287 ,PLAC8,0.806507156
ENST00000358785,ENSG00000188295 ,ZNF669,0.806296639
ENST00000529386,ENSG00000089505 ,CMTM1,0.806220857
ENST00000222574,ENSG00000105856 ,HBP1,0.805375726
ENST00000457514,ENSG00000237353 ,PATE4,0.805273285
ENST00000540551,ENSG00000212952 ,BX088651.1,0.805046129
ENST00000322213,ENSG00000072501 ,SMC1A,0.804487027
ENST00000542948,ENSG00000170209 ,ANKK1,0.804439762
ENST00000351004,ENSG00000127955 ,GNAI1,0.804388625
ENST00000311417,ENSG00000172667 ,ZMAT3,0.803850209
ENST00000491763,ENSG00000197980 ,LEKR1,0.802916433
ENST00000335390,ENSG00000186889 ,TMEM17,0.802846674
ENST00000336824,ENSG00000075420 ,FNDC3B,0.802688192
ENST00000419292,ENSG00000127989 ,MTERF,0.801452951
ENST00000457749,ENSG00000198538 ,ZNF28,0.801118923
ENST00000310053,ENSG00000071794 ,HLTF,0.800880317
ENST00000375520,ENSG00000204365 ,C10orf126,0.800847727
ENST00000297268,ENSG00000164692 ,COL1A2,0.800781089
ENST00000360412,ENSG00000198477 ,ZNF280B,0.800402616
ENST00000338564,ENSG00000134138 ,MEIS2,0.799530282
ENST00000258494,ENSG00000136010 ,ALDH1L2,0.799428085
ENST00000603027,ENSG00000272916 ,RP11-574K11.31,0.798815322
ENST00000380033,ENSG00000177324 ,BEND2,0.798040871
ENST00000376352,ENSG00000166263 ,STXBP4,0.79751766
ENST00000333891,ENSG00000186472 ,PCLO,0.797439455
ENST00000372037,ENSG00000107779 ,BMPR1A,0.7965797
ENST00000298746,ENSG00000165832 ,TRUB1,0.796041985
ENST00000514985,ENSG00000250722 ,SEPP1,0.795519444
ENST00000368761,ENSG00000056972 ,TRAF3IP2,0.79538163
ENST00000274341,ENSG00000145681 ,HAPLN1,0.795067713
ENST00000507111,ENSG00000183654 ,44631,0.79505827
ENST00000327827,ENSG00000182831 ,C16orf72,0.794757851
ENST00000561981,ENSG00000260230 ,FRRS1L,0.794278832
ENST00000523629,ENSG00000079102 ,RUNX1T1,0.793409928
ENST00000327381,ENSG00000206579 ,XKR4,0.793222264
ENST00000371953,ENSG00000171862 ,PTEN,0.79308162
ENST00000267584,ENSG00000140057 ,AK7,0.792725432
ENST00000281708,ENSG00000109670 ,FBXW7,0.792176142
ENST00000506869,ENSG00000157796 ,WDR19,0.792096276
ENST00000344517,ENSG00000135776 ,ABCB10,0.791398956
ENST00000357272,ENSG00000136068 ,FLNB,0.79051573
ENST00000530537,ENSG00000166938 ,DIS3L,0.78991948
ENST00000482713,ENSG00000038219 ,BOD1L1,0.789824843
ENST00000216218,ENSG00000100380 ,ST13,0.789724493
ENST00000377047,ENSG00000183098 ,GPC6,0.789622255
ENST00000367975,ENSG00000143252 ,SDHC,0.789365533
ENST00000555870,ENSG00000151338 ,MIPOL1,0.788715092
ENST00000274457,ENSG00000145780 ,FEM1C,0.788399688
ENST00000360525,ENSG00000185808 ,PIGP,0.787515524
ENST00000330947,ENSG00000197147 ,LRRC8B,0.787193187
ENST00000359242,ENSG00000122417 ,ODF2L,0.786761755
ENST00000380359,ENSG00000173848 ,NET1,0.786194291
ENST00000281268,ENSG00000169550 ,MUC15,0.786000164
ENST00000367667,ENSG00000143207 ,RFWD2,0.785801856
ENST00000367590,ENSG00000143324 ,XPR1,0.785774941
ENST00000367262,ENSG00000183155 ,RABIF,0.785773034
ENST00000403284,ENSG00000047936 ,ROS1,0.785728196
ENST00000498165,ENSG00000163590 ,PPM1L,0.785355256
ENST00000498286,ENSG00000135297 ,MTO1,0.785282319
ENST00000479748,ENSG00000066651 ,TRMT11,0.784974991
ENST00000457458,ENSG00000102225 ,CDK16,0.784952964
ENST00000369880,ENSG00000214435 ,AS3MT,0.784835779
ENST00000265339,ENSG00000119048 ,UBE2B,0.7841205
ENST00000266517,ENSG00000139163 ,ETNK1,0.783753258
ENST00000300870,ENSG00000185947 ,ZNF267,0.783441096
ENST00000264692,ENSG00000088926 ,F11,0.783368773
ENST00000178638,ENSG00000074410 ,CA12,0.782979566
ENST00000326298,ENSG00000112237 ,CCNC,0.782913818
ENST00000337995,ENSG00000197050 ,ZNF420,0.78158387
ENST00000366862,ENSG00000143756 ,FBXO28,0.781520724
ENST00000277900,ENSG00000148700 ,ADD3,0.781165185
ENST00000239367,ENSG00000120256 ,LRP11,0.781101741
ENST00000260113,ENSG00000137558 ,PI15,0.780422013
ENST00000377918,ENSG00000118946 ,PCDH17,0.780128004
ENST00000350082,ENSG00000112144 ,ICK,0.779691631
ENST00000540714,ENSG00000183354 ,KIAA2026,0.778946205
ENST00000512091,ENSG00000150471 ,LPHN3,0.778558602
ENST00000396578,ENSG00000169031 ,COL4A3,0.77826193
ENST00000237853,ENSG00000118985 ,ELL2,0.777052259
ENST00000282296,ENSG00000204519 ,ZNF551,0.776555993
ENST00000318430,ENSG00000167895 ,TMC8,0.776488325
