Transcript Id,Gene Id,name,miTG score
ENST00000383699,ENSG00000175161 ,CADM2,0.905002822
ENST00000540664,ENSG00000196233 ,LCOR,0.904971007
ENST00000373715,ENSG00000112081 ,SRSF3,0.904935179
ENST00000281821,ENSG00000116106 ,EPHA4,0.903573361
ENST00000441296,ENSG00000138768 ,USO1,0.903282456
ENST00000439947,ENSG00000171103 ,TRMT61B,0.903076555
ENST00000270162,ENSG00000142178 ,SIK1,0.902305506
ENST00000303538,ENSG00000121892 ,PDS5A,0.902200649
ENST00000296755,ENSG00000131711 ,MAP1B,0.901820706
ENST00000423270,ENSG00000181827 ,RFX7,0.901511412
ENST00000239461,ENSG00000116132 ,PRRX1,0.901506227
ENST00000377275,ENSG00000165997 ,ARL5B,0.901410019
ENST00000286428,ENSG00000155959 ,VBP1,0.901228701
ENST00000381486,ENSG00000196208 ,GREB1,0.900652625
ENST00000553484,ENSG00000133958 ,UNC79,0.899515901
ENST00000307602,ENSG00000168172 ,HOOK3,0.89937449
ENST00000373344,ENSG00000085224 ,ATRX,0.898456554
ENST00000261192,ENSG00000060982 ,BCAT1,0.897792911
ENST00000357559,ENSG00000114416 ,FXR1,0.897682978
ENST00000258886,ENSG00000136381 ,IREB2,0.897503736
ENST00000267176,ENSG00000139697 ,SBNO1,0.897064844
ENST00000294740,ENSG00000162702 ,ZNF281,0.896685489
ENST00000412050,ENSG00000107864 ,CPEB3,0.896469618
ENST00000435070,ENSG00000111605 ,CPSF6,0.896015646
ENST00000323666,ENSG00000111142 ,METAP2,0.895198775
ENST00000493442,ENSG00000123575 ,FAM199X,0.895019814
ENST00000375120,ENSG00000169914 ,OTUD3,0.895013672
ENST00000566423,ENSG00000128989 ,ARPP19,0.894489819
ENST00000582081,ENSG00000108854 ,SMURF2,0.893269449
ENST00000338965,ENSG00000188211 ,NCR3LG1,0.892523263
ENST00000512733,ENSG00000163291 ,PAQR3,0.891947901
ENST00000337273,ENSG00000083312 ,TNPO1,0.891168096
ENST00000591325,ENSG00000267216 ,AC010642.1,0.889408506
ENST00000367881,ENSG00000143183 ,TMCO1,0.889080598
ENST00000238789,ENSG00000119778 ,ATAD2B,0.889027442
ENST00000451191,ENSG00000144366 ,GULP1,0.887785014
ENST00000336273,ENSG00000147649 ,MTDH,0.886743907
ENST00000358127,ENSG00000196092 ,PAX5,0.886296007
ENST00000250863,ENSG00000092345 ,DAZL,0.885428477
ENST00000303577,ENSG00000169564 ,PCBP1,0.884699717
ENST00000263681,ENSG00000077514 ,POLD3,0.884632095
ENST00000277900,ENSG00000148700 ,ADD3,0.884074194
ENST00000280612,ENSG00000151012 ,SLC7A11,0.883586768
ENST00000456783,ENSG00000229676 ,ZNF492,0.883199333
ENST00000494488,ENSG00000122545 ,7-Sep,0.882259948
ENST00000472487,ENSG00000162601 ,MYSM1,0.881302775
ENST00000473233,ENSG00000053524 ,MCF2L2,0.881128645
ENST00000541121,ENSG00000138758 ,11-Sep,0.880665797
ENST00000277570,ENSG00000148426 ,PROSER2,0.880159497
ENST00000465065,ENSG00000163728 ,TTC14,0.879244519
ENST00000345739,ENSG00000115966 ,ATF2,0.878406163
ENST00000262225,ENSG00000086598 ,TMED2,0.877334122
ENST00000316334,ENSG00000139517 ,LNX2,0.877234684
ENST00000233027,ENSG00000114904 ,NEK4,0.87688484
ENST00000222644,ENSG00000105926 ,MPP6,0.876673185
ENST00000591247,ENSG00000161654 ,LSM12,0.876567818
ENST00000349496,ENSG00000168036 ,CTNNB1,0.875374237
ENST00000265339,ENSG00000119048 ,UBE2B,0.874971121
ENST00000298767,ENSG00000062650 ,WAPAL,0.874504414
ENST00000355238,ENSG00000135316 ,SYNCRIP,0.872735482
ENST00000276609,ENSG00000147606 ,SLC26A7,0.872593242
ENST00000309042,ENSG00000084093 ,REST,0.872115308
ENST00000505658,ENSG00000108848 ,LUC7L3,0.87122095
ENST00000456874,ENSG00000197057 ,DTHD1,0.871102168
ENST00000396128,ENSG00000179454 ,KLHL28,0.870381339
ENST00000397338,ENSG00000152620 ,NADK2,0.869913178
ENST00000357472,ENSG00000152601 ,MBNL1,0.86962765
ENST00000328046,ENSG00000174010 ,KLHL15,0.869377723
ENST00000265085,ENSG00000113742 ,CPEB4,0.867897439
ENST00000394877,ENSG00000145331 ,TRMT10A,0.866769904
ENST00000371824,ENSG00000162374 ,ELAVL4,0.866565877
ENST00000493930,ENSG00000165164 ,CXorf22,0.865777552
ENST00000334082,ENSG00000152413 ,HOMER1,0.865589452
ENST00000566029,ENSG00000177200 ,CHD9,0.865301693
ENST00000460231,ENSG00000081154 ,PCNP,0.864949643
ENST00000433529,ENSG00000116001 ,TIA1,0.864649473
ENST00000376281,ENSG00000165119 ,HNRNPK,0.864506795
ENST00000357065,ENSG00000169813 ,HNRNPF,0.864471674
ENST00000277942,ENSG00000148734 ,NPFFR1,0.864074696
ENST00000265742,ENSG00000001629 ,ANKIB1,0.863472502
ENST00000249837,ENSG00000129003 ,VPS13C,0.863427623
ENST00000550585,ENSG00000197111 ,PCBP2,0.863199728
ENST00000401957,ENSG00000136237 ,RAPGEF5,0.862751202
ENST00000402673,ENSG00000152700 ,SAR1B,0.861942878
ENST00000457153,ENSG00000067715 ,SYT1,0.861569687
ENST00000553645,ENSG00000119661 ,DNAL1,0.861533325
ENST00000557320,ENSG00000090060 ,PAPOLA,0.861490218
ENST00000409056,ENSG00000144339 ,TMEFF2,0.861083235
ENST00000371979,ENSG00000101901 ,ALG13,0.860331352
ENST00000273482,ENSG00000144935 ,TRPC1,0.859773519
ENST00000377669,ENSG00000118922 ,KLF12,0.859631878
ENST00000369244,ENSG00000112234 ,FBXL4,0.859565024
ENST00000281154,ENSG00000151475 ,SLC25A31,0.859424967
ENST00000423035,ENSG00000197121 ,PGAP1,0.858657755
ENST00000541475,ENSG00000076053 ,RBM7,0.858307825
ENST00000361283,ENSG00000198824 ,CHAMP1,0.857647164
ENST00000344949,ENSG00000036054 ,TBC1D23,0.857091103
ENST00000473989,ENSG00000157741 ,UBN2,0.856356775
ENST00000523629,ENSG00000079102 ,RUNX1T1,0.855738904
ENST00000380122,ENSG00000086712 ,TXLNG,0.855709205
ENST00000510089,ENSG00000164180 ,TMEM161B,0.855050965
ENST00000161863,ENSG00000047188 ,YTHDC2,0.85486999
ENST00000373313,ENSG00000204103 ,MAFB,0.854867997
ENST00000403263,ENSG00000114933 ,INO80D,0.854102302
ENST00000456098,ENSG00000017427 ,IGF1,0.853547648
ENST00000263726,ENSG00000121454 ,LHX4,0.853413294
ENST00000340553,ENSG00000170802 ,FOXN2,0.852937854
ENST00000447079,ENSG00000167258 ,CDK12,0.852742255
ENST00000498166,ENSG00000120370 ,GORAB,0.852504434
ENST00000424843,ENSG00000147650 ,LRP12,0.852257761
ENST00000373391,ENSG00000156639 ,ZFAND3,0.85208706
ENST00000295087,ENSG00000162980 ,ARL5A,0.85183156
ENST00000533050,ENSG00000197798 ,FAM118B,0.851569768
ENST00000373379,ENSG00000094841 ,UPRT,0.850661433
ENST00000529945,ENSG00000178104 ,PDE4DIP,0.850401156
ENST00000261890,ENSG00000103769 ,RAB11A,0.849607827
ENST00000452027,ENSG00000154548 ,SRSF12,0.849510869
ENST00000305997,ENSG00000143797 ,MBOAT2,0.848040644
ENST00000610020,ENSG00000122484 ,RPAP2,0.846742338
ENST00000524135,ENSG00000185728 ,YTHDF3,0.846704127
ENST00000298556,ENSG00000165704 ,HPRT1,0.845926024
ENST00000263849,ENSG00000104427 ,ZC2HC1A,0.845899511
ENST00000294638,ENSG00000162624 ,LHX8,0.845504416
ENST00000400457,ENSG00000099715 ,PCDH11Y,0.844265393
ENST00000375290,ENSG00000185920 ,PTCH1,0.844139809
ENST00000360542,ENSG00000197683 ,KRTAP26-1,0.843340164
ENST00000374706,ENSG00000108100 ,CCNY,0.842714898
ENST00000261491,ENSG00000102780 ,DGKH,0.842681241
ENST00000225388,ENSG00000108256 ,NUFIP2,0.842642475
ENST00000249861,ENSG00000129028 ,THAP10,0.841798087
ENST00000353411,ENSG00000113558 ,SKP1,0.8414187
ENST00000356692,ENSG00000163605 ,PPP4R2,0.840992437
ENST00000373097,ENSG00000102290 ,PCDH11X,0.840772576
ENST00000558241,ENSG00000259455 ,RP11-467N20.5,0.840481717
ENST00000399848,ENSG00000168675 ,LDLRAD4,0.840212543
ENST00000299440,ENSG00000166349 ,RAG1,0.840198749
ENST00000252744,ENSG00000130449 ,ZSWIM6,0.839811065
ENST00000340652,ENSG00000188730 ,VWC2,0.839221929
ENST00000260970,ENSG00000138398 ,PPIG,0.83909307
ENST00000300101,ENSG00000166860 ,ZBTB39,0.83859092
ENST00000405239,ENSG00000188120 ,DAZ1,0.83699676
ENST00000535008,ENSG00000187416 ,LHFPL3,0.836835224
ENST00000609713,ENSG00000157542 ,KCNJ6,0.836831325
ENST00000382449,ENSG00000205944 ,DAZ2,0.836801429
ENST00000495893,ENSG00000173889 ,PHC3,0.836559598
ENST00000378037,ENSG00000136108 ,CKAP2,0.836509642
ENST00000490113,ENSG00000135002 ,RFK,0.836015206
ENST00000264515,ENSG00000117222 ,RBBP5,0.836006276
ENST00000372633,ENSG00000172476 ,RAB40A,0.835875352
ENST00000359142,ENSG00000070961 ,ATP2B1,0.835621624
ENST00000264360,ENSG00000138650 ,PCDH10,0.835471726
ENST00000509176,ENSG00000184305 ,CCSER1,0.835393141
ENST00000342362,ENSG00000113494 ,PRLR,0.835248121
ENST00000374324,ENSG00000106853 ,PTGR1,0.835139823
ENST00000366847,ENSG00000213066 ,FGFR1OP,0.835024583
ENST00000367604,ENSG00000010818 ,HIVEP2,0.834948562
ENST00000309993,ENSG00000174579 ,MSL2,0.833913193
ENST00000369902,ENSG00000107882 ,SUFU,0.833435536
ENST00000369750,ENSG00000146242 ,TPBG,0.832966982
ENST00000377149,ENSG00000204694 ,OR11A1,0.832420878
ENST00000318282,ENSG00000186260 ,MKL2,0.831643401
ENST00000553330,ENSG00000258474 ,RP11-187E13.1,0.831135797
ENST00000313349,ENSG00000179833 ,SERTAD2,0.829642536
ENST00000011619,ENSG00000010017 ,RANBP9,0.829415383
ENST00000430430,ENSG00000205189 ,ZBTB10,0.828746629
ENST00000393132,ENSG00000172331 ,BPGM,0.827790494
ENST00000331536,ENSG00000005469 ,CROT,0.827562957
ENST00000463407,ENSG00000139496 ,NUPL1,0.826982938
ENST00000371327,ENSG00000119969 ,HELLS,0.826521249
ENST00000282388,ENSG00000152518 ,ZFP36L2,0.826487502
ENST00000515673,ENSG00000170153 ,RNF150,0.825574865
ENST00000426431,ENSG00000185591 ,SP1,0.822634112
ENST00000371160,ENSG00000101972 ,STAG2,0.822585684
ENST00000284881,ENSG00000154642 ,C21orf91,0.822574966
ENST00000381779,ENSG00000179542 ,SLITRK4,0.822105968
ENST00000371917,ENSG00000124198 ,ARFGEF2,0.821954932
ENST00000366956,ENSG00000152104 ,PTPN14,0.820741804
ENST00000374586,ENSG00000106771 ,TMEM245,0.82058912
ENST00000349456,ENSG00000163001 ,CCDC104,0.820441965
ENST00000489615,ENSG00000152061 ,RABGAP1L,0.820435882
ENST00000267294,ENSG00000139800 ,ZIC5,0.820107116
ENST00000231461,ENSG00000113532 ,ST8SIA4,0.819986174
ENST00000261187,ENSG00000118596 ,SLC16A7,0.81943662
ENST00000540510,ENSG00000183150 ,GPR19,0.818834726
ENST00000526589,ENSG00000116977 ,LGALS8,0.818708215
ENST00000341861,ENSG00000074603 ,DPP8,0.818385972
ENST00000239446,ENSG00000120324 ,PCDHB10,0.817914027
ENST00000327040,ENSG00000156011 ,PSD3,0.817566325
ENST00000430069,ENSG00000177565 ,TBL1XR1,0.817366829
ENST00000494559,ENSG00000121440 ,PDZRN3,0.817342815
ENST00000361234,ENSG00000170633 ,RNF34,0.817002838
ENST00000266671,ENSG00000139289 ,PHLDA1,0.815708987
ENST00000561981,ENSG00000260230 ,FRRS1L,0.815667162
ENST00000393313,ENSG00000048405 ,ZNF800,0.81566138
ENST00000428386,ENSG00000033867 ,SLC4A7,0.815203633
ENST00000234453,ENSG00000116095 ,PLEKHA3,0.815186894
ENST00000357731,ENSG00000172260 ,NEGR1,0.814140312
ENST00000343455,ENSG00000100697 ,DICER1,0.813724303
ENST00000342449,ENSG00000185658 ,BRWD1,0.813283466
ENST00000317995,ENSG00000178538 ,CA8,0.813000691
ENST00000410059,ENSG00000175497 ,DPP10,0.812544803
ENST00000310961,ENSG00000033122 ,LRRC7,0.812337623
ENST00000541428,ENSG00000198363 ,ASPH,0.812332021
ENST00000558320,ENSG00000137871 ,ZNF280D,0.812128949
ENST00000500869,ENSG00000176018 ,LYSMD3,0.811732742
ENST00000416605,ENSG00000085382 ,HACE1,0.81021937
ENST00000376896,ENSG00000198963 ,RORB,0.809894846
ENST00000477695,ENSG00000144824 ,PHLDB2,0.80924243
ENST00000264027,ENSG00000109929 ,SC5D,0.809023856
ENST00000282059,ENSG00000152242 ,C18orf25,0.808532913
ENST00000360204,ENSG00000160229 ,ZNF66,0.808303525
ENST00000275053,ENSG00000146263 ,MMS22L,0.807311454
ENST00000448150,ENSG00000075391 ,RASAL2,0.807270345
ENST00000261716,ENSG00000160551 ,TAOK1,0.807148054
ENST00000318006,ENSG00000166887 ,VPS39,0.807113798
ENST00000536534,ENSG00000180287 ,PLD5,0.806746606
ENST00000328299,ENSG00000184005 ,ST6GALNAC3,0.806296213
ENST00000297338,ENSG00000164754 ,RAD21,0.806045436
ENST00000358935,ENSG00000198060 ,5-Mar,0.80598749
ENST00000524226,ENSG00000078674 ,PCM1,0.805879422
ENST00000367478,ENSG00000047410 ,TPR,0.805535027
ENST00000343882,ENSG00000118689 ,FOXO3,0.805492626
ENST00000370161,ENSG00000162688 ,AGL,0.805273409
ENST00000556492,ENSG00000139977 ,NAA30,0.80511542
ENST00000261900,ENSG00000129315 ,CCNT1,0.804982664
ENST00000298130,ENSG00000165389 ,SPTSSA,0.804510304
ENST00000299333,ENSG00000166257 ,SCN3B,0.804410423
ENST00000341071,ENSG00000160058 ,BSDC1,0.803470977
ENST00000242057,ENSG00000106546 ,AHR,0.803285031
ENST00000354534,ENSG00000196876 ,SCN8A,0.80326125
ENST00000407627,ENSG00000066044 ,ELAVL1,0.803173717
ENST00000261211,ENSG00000059758 ,CDK17,0.803029056
ENST00000379052,ENSG00000112183 ,RBM24,0.802956051
ENST00000541687,ENSG00000005436 ,GCFC2,0.802086605
ENST00000326793,ENSG00000114331 ,ACAP2,0.801930888
ENST00000273854,ENSG00000145242 ,EPHA5,0.801694679
ENST00000295822,ENSG00000163577 ,EIF5A2,0.801674952
ENST00000397149,ENSG00000122692 ,SMU1,0.801361675
ENST00000295958,ENSG00000163683 ,SMIM14,0.800505814
ENST00000368961,ENSG00000135535 ,CD164,0.800181349
ENST00000282928,ENSG00000152977 ,ZIC1,0.800176304
ENST00000247225,ENSG00000126821 ,SGPP1,0.799900676
ENST00000295934,ENSG00000163666 ,HESX1,0.799274171
ENST00000398399,ENSG00000206538 ,VGLL3,0.799272174
ENST00000281453,ENSG00000151725 ,CENPU,0.799255861
ENST00000308330,ENSG00000174106 ,LEMD3,0.798990048
ENST00000263915,ENSG00000115290 ,GRB14,0.798898202
ENST00000355303,ENSG00000131620 ,ANO1,0.798177308
ENST00000403729,ENSG00000163297 ,ANTXR2,0.798086338
ENST00000395076,ENSG00000100614 ,PPM1A,0.797707841
ENST00000476722,ENSG00000054282 ,SDCCAG8,0.797549138
ENST00000470495,ENSG00000120093 ,HOXB3,0.797464928
ENST00000559624,ENSG00000128829 ,EIF2AK4,0.797344766
ENST00000405384,ENSG00000119787 ,ATL2,0.796781642
ENST00000514903,ENSG00000145734 ,BDP1,0.796737974
ENST00000354914,ENSG00000168079 ,SCARA5,0.796707131
ENST00000466444,ENSG00000111832 ,RWDD1,0.796334432
ENST00000370203,ENSG00000152078 ,TMEM56,0.795989358
ENST00000258704,ENSG00000136206 ,SPDYE1,0.794411911
ENST00000517608,ENSG00000104343 ,UBE2W,0.794272016
ENST00000369026,ENSG00000143384 ,MCL1,0.793994922
ENST00000481579,ENSG00000077254 ,USP33,0.79337839
ENST00000361970,ENSG00000198865 ,CCDC152,0.792717913
ENST00000394123,ENSG00000145907 ,G3BP1,0.792458212
ENST00000361271,ENSG00000165996 ,PTPLA,0.792006315
ENST00000282587,ENSG00000152683 ,SLC30A6,0.791587043
ENST00000326361,ENSG00000121864 ,ZNF639,0.791349107
ENST00000321331,ENSG00000181061 ,HIGD1A,0.790944786
ENST00000429348,ENSG00000177873 ,ZNF619,0.790939675
ENST00000381396,ENSG00000103540 ,CCP110,0.790832652
ENST00000360280,ENSG00000197969 ,VPS13A,0.790813002
ENST00000290271,ENSG00000159167 ,STC1,0.790543106
ENST00000265343,ENSG00000072364 ,AFF4,0.79010961
ENST00000264065,ENSG00000077232 ,DNAJC10,0.789868465
ENST00000396401,ENSG00000187735 ,TCEA1,0.789801297
ENST00000296506,ENSG00000164106 ,SCRG1,0.789691616
ENST00000548058,ENSG00000111058 ,ACSS3,0.789639769
ENST00000329620,ENSG00000183066 ,WBP2NL,0.789309418
ENST00000413507,ENSG00000103642 ,LACTB,0.788575105
ENST00000370836,ENSG00000171004 ,HS6ST2,0.787598134
ENST00000310958,ENSG00000260916 ,CCPG1,0.787420034
ENST00000477560,ENSG00000109184 ,DCUN1D4,0.787125265
ENST00000522677,ENSG00000185697 ,MYBL1,0.787053834
ENST00000458646,ENSG00000077092 ,RARB,0.787043101
ENST00000396049,ENSG00000114978 ,MOB1A,0.7869308
ENST00000336079,ENSG00000067048 ,DDX3Y,0.786905223
ENST00000351004,ENSG00000127955 ,GNAI1,0.786777224
ENST00000486310,ENSG00000168374 ,ARF4,0.786752586
ENST00000361525,ENSG00000196482 ,ESRRG,0.786713196
ENST00000436639,ENSG00000080546 ,SESN1,0.786567929
ENST00000396821,ENSG00000100201 ,DDX17,0.786519565
ENST00000395454,ENSG00000139218 ,SCAF11,0.78651575
ENST00000530401,ENSG00000110429 ,FBXO3,0.786494008
ENST00000357529,ENSG00000166532 ,RIMKLB,0.786488986
ENST00000358823,ENSG00000118200 ,CAMSAP2,0.786402116
ENST00000319933,ENSG00000181751 ,C5orf30,0.78601191
ENST00000382622,ENSG00000111218 ,PRMT8,0.785970727
ENST00000506368,ENSG00000151466 ,SCLT1,0.785512685
ENST00000343936,ENSG00000188177 ,ZC3H6,0.785208155
ENST00000382290,ENSG00000205916 ,DAZ4,0.785179151
ENST00000274093,ENSG00000145451 ,GLRA3,0.785038797
ENST00000471841,ENSG00000171109 ,MFN1,0.78442037
ENST00000335251,ENSG00000164066 ,INTU,0.783959266
ENST00000319725,ENSG00000107164 ,FUBP3,0.783576817
ENST00000327492,ENSG00000183864 ,TOB2,0.783569006
ENST00000359660,ENSG00000145743 ,FBXL17,0.78350844
ENST00000538932,ENSG00000179195 ,ZNF664,0.783426764
ENST00000271411,ENSG00000143190 ,POU2F1,0.783337484
ENST00000377495,ENSG00000148483 ,TMEM236,0.783081041
ENST00000295452,ENSG00000163285 ,GABRG1,0.7830279
ENST00000355893,ENSG00000178053 ,MLF1,0.782985348
ENST00000218652,ENSG00000102471 ,NDFIP2,0.782967465
ENST00000446231,ENSG00000157106 ,SMG1,0.782494243
ENST00000357992,ENSG00000158711 ,ELK4,0.782341913
ENST00000292114,ENSG00000244045 ,TMEM199,0.78211905
ENST00000394670,ENSG00000010244 ,ZNF207,0.782100573
ENST00000354593,ENSG00000160868 ,CYP3A4,0.781828588
ENST00000237623,ENSG00000118785 ,SPP1,0.781386959
ENST00000330689,ENSG00000196981 ,WDR5B,0.780458441
ENST00000376261,ENSG00000136750 ,GAD2,0.780343866
ENST00000483943,ENSG00000114115 ,RBP1,0.779774279
ENST00000596143,ENSG00000160352 ,ZNF714,0.779216446
ENST00000551461,ENSG00000139220 ,PPFIA2,0.778998433
ENST00000284037,ENSG00000112851 ,ERBB2IP,0.778903842
ENST00000471696,ENSG00000198843 ,SELT,0.778678785
ENST00000360502,ENSG00000154760 ,SLFN13,0.778004892
ENST00000357421,ENSG00000176274 ,SLC25A53,0.777722748
ENST00000297063,ENSG00000164542 ,KIAA0895,0.777662682
ENST00000219169,ENSG00000102898 ,NUTF2,0.777616572
ENST00000295522,ENSG00000163347 ,CLDN1,0.777613352
ENST00000529122,ENSG00000254535 ,PABPC4L,0.777350821
ENST00000311417,ENSG00000172667 ,ZMAT3,0.777345267
ENST00000349139,ENSG00000065183 ,WDR3,0.777119201
ENST00000357727,ENSG00000146592 ,CREB5,0.776701411
ENST00000568578,ENSG00000147274 ,RBMX,0.776470526
ENST00000377026,ENSG00000125814 ,NAPB,0.77634789
ENST00000361236,ENSG00000152558 ,TMEM123,0.776320889
ENST00000609362,ENSG00000254685 ,FPGT,0.776279622
ENST00000375901,ENSG00000107897 ,ACBD5,0.776136756
ENST00000369301,ENSG00000196865 ,NHLRC2,0.775949606
ENST00000267890,ENSG00000128881 ,TTBK2,0.775841347
ENST00000408967,ENSG00000221870 ,TMEM257,0.775390198
ENST00000472616,ENSG00000006459 ,KDM7A,0.774877483
ENST00000355689,ENSG00000197557 ,TTC30A,0.77448502
ENST00000254442,ENSG00000091157 ,WDR7,0.773983031
ENST00000538183,ENSG00000112096 ,SOD2,0.773950573
ENST00000265071,ENSG00000113361 ,CDH6,0.773823483
ENST00000412217,ENSG00000115421 ,PAPOLG,0.773695914
ENST00000264991,ENSG00000081307 ,UBA5,0.77296572
ENST00000373212,ENSG00000131171 ,SH3BGRL,0.772941703
ENST00000234310,ENSG00000221823 ,PPP3R1,0.772865419
ENST00000013070,ENSG00000012963 ,UBR7,0.772492083
ENST00000281092,ENSG00000151422 ,FER,0.771997182
ENST00000504401,ENSG00000114547 ,ROPN1B,0.771878099
ENST00000373588,ENSG00000136931 ,NR5A1,0.771761548
ENST00000326624,ENSG00000177485 ,ZBTB33,0.771703841
ENST00000367098,ENSG00000162891 ,IL20,0.771561699
ENST00000296632,ENSG00000164211 ,STARD4,0.771560142
ENST00000454652,ENSG00000114796 ,KLHL24,0.771347406
ENST00000393959,ENSG00000145864 ,GABRB2,0.770529616
ENST00000563496,ENSG00000261787 ,TCF24,0.770163703
ENST00000263087,ENSG00000083457 ,ITGAE,0.769680606
ENST00000480516,ENSG00000184040 ,TMEM236,0.769413814
ENST00000358912,ENSG00000197329 ,PELI1,0.769236441
ENST00000396700,ENSG00000168952 ,STXBP6,0.768575737
ENST00000254624,ENSG00000132294 ,EFR3A,0.768048267
ENST00000380916,ENSG00000175893 ,ZDHHC21,0.767903407
ENST00000369002,ENSG00000025796 ,SEC63,0.767888249
ENST00000401827,ENSG00000205268 ,PDE7A,0.767765278
ENST00000523206,ENSG00000164941 ,INTS8,0.767646475
ENST00000534668,ENSG00000156738 ,MS4A1,0.767639271
ENST00000257181,ENSG00000134748 ,PRPF38A,0.767341307
