Transcript Id,Gene Id,name,miTG score
ENST00000430430,ENSG00000205189 ,ZBTB10,0.787416989
ENST00000474889,ENSG00000144724 ,PTPRG,0.786581496
ENST00000398532,ENSG00000188895 ,MSL1,0.782752491
ENST00000538932,ENSG00000179195 ,ZNF664,0.781824137
ENST00000334082,ENSG00000152413 ,HOMER1,0.781747135
ENST00000609129,ENSG00000273274 ,ZBTB8B,0.781353591
ENST00000375765,ENSG00000165023 ,DIRAS2,0.781342766
ENST00000414691,ENSG00000111863 ,ADTRP,0.780237093
ENST00000513458,ENSG00000153006 ,SREK1IP1,0.777740064
ENST00000394963,ENSG00000066117 ,SMARCD1,0.77735785
ENST00000457734,ENSG00000120756 ,PLS1,0.775361083
ENST00000380916,ENSG00000175893 ,ZDHHC21,0.774617454
ENST00000371177,ENSG00000162604 ,TM2D1,0.771443681
ENST00000452722,ENSG00000182985 ,CADM1,0.769253545
ENST00000538664,ENSG00000154611 ,PSMA8,0.768802086
ENST00000425583,ENSG00000109180 ,OCIAD1,0.768560993
ENST00000248444,ENSG00000127831 ,VIL1,0.768387919
ENST00000223122,ENSG00000106392 ,C1GALT1,0.767730532
ENST00000480945,ENSG00000197312 ,DDI2,0.766026075
ENST00000380668,ENSG00000101911 ,PRPS2,0.765733009
ENST00000251241,ENSG00000108406 ,DHX40,0.763332398
ENST00000468435,ENSG00000147854 ,UHRF2,0.762767101
ENST00000379942,ENSG00000044446 ,PHKA2,0.761367994
ENST00000258963,ENSG00000136451 ,VEZF1,0.761025031
ENST00000373302,ENSG00000136854 ,STXBP1,0.760595374
ENST00000287766,ENSG00000157103 ,SLC6A1,0.756201802
ENST00000311015,ENSG00000172687 ,ZNF738,0.75597854
ENST00000296218,ENSG00000163879 ,DNALI1,0.754955546
ENST00000371610,ENSG00000124171 ,PARD6B,0.753654887
ENST00000357450,ENSG00000077935 ,SMC1B,0.75212741
ENST00000607772,ENSG00000153721 ,CNKSR3,0.751816408
ENST00000299633,ENSG00000166503 ,HDGFRP3,0.750870241
ENST00000397745,ENSG00000197646 ,PDCD1LG2,0.749823003
ENST00000288266,ENSG00000157500 ,APPL1,0.74952429
ENST00000367580,ENSG00000153029 ,MR1,0.748681693
ENST00000393350,ENSG00000178573 ,MAF,0.747758923
ENST00000580840,ENSG00000172171 ,TEFM,0.746883518
ENST00000235307,ENSG00000116667 ,C1orf21,0.74632087
ENST00000534111,ENSG00000137648 ,TMPRSS4,0.745911076
ENST00000301656,ENSG00000171446 ,KRT27,0.743390499
ENST00000292782,ENSG00000043093 ,DCUN1D1,0.743103999
ENST00000325404,ENSG00000181449 ,SOX2,0.742795997
ENST00000324324,ENSG00000104177 ,MYEF2,0.741912114
ENST00000552854,ENSG00000139354 ,GAS2L3,0.741765922
ENST00000313173,ENSG00000175879 ,HOXD8,0.741472941
ENST00000436139,ENSG00000138670 ,RASGEF1B,0.740349915
ENST00000259053,ENSG00000241399 ,CD302,0.740331386
ENST00000357731,ENSG00000172260 ,NEGR1,0.74030449
ENST00000545279,ENSG00000113658 ,SMAD5,0.739239511
ENST00000378037,ENSG00000136108 ,CKAP2,0.738565486
ENST00000265968,ENSG00000129170 ,CSRP3,0.738454854
ENST00000312675,ENSG00000145012 ,LPP,0.73822785
ENST00000554908,ENSG00000197045 ,GMFB,0.736905647
ENST00000493930,ENSG00000165164 ,CXorf22,0.733825902
ENST00000505658,ENSG00000108848 ,LUC7L3,0.733285002
ENST00000225972,ENSG00000108829 ,LRRC59,0.733097015
ENST00000543926,ENSG00000130856 ,ZNF236,0.732847755
ENST00000367084,ENSG00000180667 ,YOD1,0.73219114
ENST00000325897,ENSG00000177182 ,CLVS1,0.731242124
ENST00000317135,ENSG00000130224 ,LRCH2,0.73074652
ENST00000320005,ENSG00000170289 ,CNGB3,0.730715593
ENST00000367463,ENSG00000111962 ,UST,0.729933722
ENST00000368686,ENSG00000160679 ,CHTOP,0.728426815
ENST00000382097,ENSG00000205856 ,C22orf42,0.728283847
ENST00000319331,ENSG00000175928 ,LRRN1,0.726799491
ENST00000537348,ENSG00000184445 ,KNTC1,0.726402397
ENST00000424927,ENSG00000154493 ,C10orf90,0.725873345
ENST00000361605,ENSG00000198912 ,C1orf174,0.725662832
ENST00000264033,ENSG00000110395 ,CBL,0.725173473
ENST00000535237,ENSG00000047932 ,GOPC,0.724976655
ENST00000453413,ENSG00000124780 ,KCNK17,0.722413803
ENST00000353411,ENSG00000113558 ,SKP1,0.72180435
ENST00000456315,ENSG00000024526 ,DEPDC1,0.721694307
ENST00000313367,ENSG00000070882 ,OSBPL3,0.719518747
ENST00000369686,ENSG00000134245 ,WNT2B,0.718787739
ENST00000399839,ENSG00000093072 ,CECR1,0.718736836
ENST00000358859,ENSG00000197651 ,CCER1,0.718402822
ENST00000379188,ENSG00000005889 ,ZFX,0.718003207
ENST00000371847,ENSG00000132122 ,SPATA6,0.717818825
ENST00000435564,ENSG00000115252 ,PDE1A,0.71730348
ENST00000336735,ENSG00000071537 ,SEL1L,0.716864541
ENST00000586604,ENSG00000141622 ,RNF165,0.716812578
ENST00000339140,ENSG00000189299 ,FOXR2,0.71650925
ENST00000563496,ENSG00000261787 ,TCF24,0.716299104
ENST00000274811,ENSG00000146083 ,RNF44,0.716293118
ENST00000397128,ENSG00000132356 ,PRKAA1,0.715665041
ENST00000443339,ENSG00000168137 ,SETD5,0.715572639
ENST00000395334,ENSG00000162433 ,AK4,0.715530646
ENST00000483281,ENSG00000204231 ,RXRB,0.715076334
ENST00000398988,ENSG00000141068 ,KSR1,0.714839926
ENST00000274063,ENSG00000145423 ,SFRP2,0.714674525
ENST00000377453,ENSG00000102805 ,CLN5,0.714608978
ENST00000373790,ENSG00000147133 ,TAF1,0.714486378
ENST00000264221,ENSG00000128050 ,PAICS,0.713446919
ENST00000356448,ENSG00000114790 ,ARHGEF26,0.713090232
ENST00000307194,ENSG00000213203 ,GIMAP1,0.712945954
ENST00000299163,ENSG00000166135 ,HIF1AN,0.71279962
ENST00000311380,ENSG00000165322 ,ARHGAP12,0.712688609
ENST00000368320,ENSG00000132680 ,KIAA0907,0.711108624
ENST00000338965,ENSG00000188211 ,NCR3LG1,0.709959791
ENST00000239906,ENSG00000120709 ,FAM53C,0.709546516
ENST00000493950,ENSG00000118492 ,ADGB,0.708244606
ENST00000360768,ENSG00000196715 ,VKORC1L1,0.707673727
ENST00000521713,ENSG00000106346 ,USP42,0.706931811
ENST00000267620,ENSG00000140092 ,FBLN5,0.706441924
ENST00000307122,ENSG00000169474 ,SPRR1A,0.706348871
ENST00000370922,ENSG00000147256 ,ARHGAP36,0.704721536
ENST00000359242,ENSG00000122417 ,ODF2L,0.704504501
ENST00000479950,ENSG00000124596 ,OARD1,0.704495641
ENST00000540664,ENSG00000196233 ,LCOR,0.704297272
ENST00000458385,ENSG00000164323 ,KIAA1430,0.704204223
ENST00000537989,ENSG00000112182 ,BACH2,0.703754357
ENST00000444761,ENSG00000180398 ,MCFD2,0.703750448
ENST00000515007,ENSG00000145685 ,LHFPL2,0.703593352
ENST00000361373,ENSG00000122367 ,LDB3,0.703416564
ENST00000469543,ENSG00000026025 ,VIM,0.702644047
ENST00000295900,ENSG00000163635 ,ATXN7,0.702093631
ENST00000402868,ENSG00000183955 ,SETD8,0.701879564
ENST00000013125,ENSG00000012983 ,MAP4K5,0.701182902
ENST00000375201,ENSG00000213676 ,ATF6B,0.700660283
ENST00000580256,ENSG00000233670 ,PIRT,0.700126347
